text	confidence_value	confidence_level
Simulations and experiments of tracking single target cells in living zebrafish embryos have demonstrated the effectiveness of the proposed approach in a dynamic in vivo environment.	0.03624698892235756	Medium	Semantic Scholar
The apparent impedance of this system is calculated and can be seen as the desired impedance for a classical impedance control law.	0.0895814374089241	Medium	Semantic Scholar
But these advantages come at a price, as compliance introduces unwanted intrinsic oscillatory dynamics, underactuation, and reduces the natural frequency of the plant.	0.03658619523048401	Medium	Semantic Scholar
This paper presents two novel control methods for implementing link-side motion tracking capabilities and injecting a desired damping characteristic to suppress link vibrations along the reference trajectory for compliantly actuated robots with nonlinear elastic characteristics.	0.07618864625692368	Medium	Semantic Scholar
Both approaches, namely elastic structure preserving (ESP) and ESP+, have in common that they preserve the link-side inertial properties and the elastic structure of the original plant dynamics, hence the name ESP control.	0.06470492482185364	Medium	Semantic Scholar
Apart from that, ESP control focuses on preserving the inertial properties of motor dynamics.	0.04961508885025978	Medium	Semantic Scholar
Furthermore, by using a fast update method by calculating the marginal gain of nodes, our algorithm can scale to dynamic social networks with millions of nodes.	0.04985550418496132	Medium	Semantic Scholar
In contrast to existing techniques, which align the incoming scan with either the previous one or the last selected keyscan, we propose a combined and efficient formulation to jointly align all these three scans at every iteration.	0.05679205805063248	Medium	Semantic Scholar
With a runtime of about one millisecond, it is suitable for those robotic applications that require planar odometry with low computational cost.	0.022882118821144104	Medium	Semantic Scholar
In this paper, we present a novel collaborative virtual environment (CVE) -based social interaction platform for ASD intervention.	0.025263387709856033	Medium	Semantic Scholar
The presented Communication-Enhancement CVE system, hand-in-hand, allows two children to play a series of interactive games in a virtual reality environment by using simple hand gestures to collaboratively move virtual objects that are tracked in real time via cameras.	0.07884448021650314	Medium	Semantic Scholar
In this letter, we present a simple mechanical analogy to the human finger pad, via a robotic finger with both high- and low-friction surfaces.	0.03029187209904194	Medium	Semantic Scholar
We implement one “ variable friction ” finger and one “ constant friction ” finger on a 2-DOF gripper with a simple torque controller.	0.037883657962083817	Medium	Semantic Scholar
With this setup, we demonstrate how within-hand rolling and sliding of an object may be achieved without the need for tactile sensing, high-dexterity, dynamic finger/object modeling, or complex control methods.	0.09819518774747849	Medium	Semantic Scholar
In this ubiquitous cyberspace, traditional search engines can no longer fully satisfy the evolving needs of various types of users.	0.07203765958547592	Medium	Semantic Scholar
Therefore, search engines must make completely innovative, revolutionary changes for the next generation of search, which is referred to as “ big search ”.	0.03824256733059883	Medium	Semantic Scholar
Finally, the research opportunities of big search are discussed.	0.028931142762303352	Medium	Semantic Scholar
We have previously developed a stair-climbing up and down wheelchair with lever propelled rotary-legs operated using the human upper body.	0.10124146193265915	Medium	Semantic Scholar
The design principle of the proposed active rotary-legs mechanism in this study is to develop a more compact and lightweight mechanism for a stair-climbing up and down mobility vehicle.	0.06111826375126839	Medium	Semantic Scholar
We achieve this objective based on the previous observations by appropriately combining the active and passive components.	0.07608732581138611	Medium	Semantic Scholar
A lower-back exoskeleton prototype designed to provide back support for industrial workers who manually handle heavy materials is presented in this article.	0.06298168003559113	Medium	Semantic Scholar
Biomechanical studies show that compression of the lumbar spine is a key risk factor for musculoskeletal injuries.	0.022799501195549965	Medium	Semantic Scholar
To address this issue, we present a wearable exoskeleton designed to provide back support and reduce lumbar spine compression.	0.02289356291294098	Medium	Semantic Scholar
The SEA provides mechanical compliance at the interface between the exoskeleton and the user, and the clutches can automatically disengage the torque between the exoskeleton and the user.	0.09378627687692642	Medium	Semantic Scholar
These experimental results show that the exoskeleton can lower lumbar compression by reducing the need for muscular activity in the spine.	0.030634386464953423	Medium	Semantic Scholar
More recently, the neuromorphic hardware has matured to provide a new powerful tool to study neuronal dynamics.	0.03614961355924606	Medium	Semantic Scholar
We argue that the brain phase diagram with further refinement may be used for the diagnosis and treatment of mental disease and also suggest that the dynamics may be manipulated to serve as a means of new information processing (e.g., for optimization).	0.03254752233624458	Medium	Semantic Scholar
Neuromorphic chips, similar to the one we used but with a variety of neuron models, may be used to further enhance the understanding of human brain function and accelerate the development of neuroscience research.	0.10391079634428024	Medium	Semantic Scholar
For this, a Service Level Agreement (SLA) is usually established between the provider and a tenant.	0.05688587203621864	Medium	Semantic Scholar
In addition, only the availability objective is described in the SLA, but not the performance objective.	0.026340605691075325	Medium	Semantic Scholar
In this paper, an SLA negotiation framework is proposed, in which the provider and the tenant define the performance objective together in a fair way.	0.07542590796947479	Medium	Semantic Scholar
We also conduct a performance evaluation to show that, our optimization approach (i.e., driven by the SLA) can be much more cost-effective than the traditional approach which always minimizes the query completion time.	0.024507511407136917	Medium	Semantic Scholar
The segmented path is optimized by solving a nonlinear programming problem, and the effect of crucial parameters is analyzed.	0.04055975377559662	Medium	Semantic Scholar
To guarantee a flexible motion of the resulting optimized path, a generalization method using dynamic movement primitives and the compliance of constraints are proposed.	0.02300240658223629	Medium	Semantic Scholar
Three challenges arise in modeling and planning: the physics involved is nontrivial, the tail is underactuated, and motions of the object are nondeterministic.	0.036323484033346176	Medium	Semantic Scholar
For such systems, some actions are well characterized by a simplified motion model (e.g., for dragging objects), but we resort to data-driven methods for others (e.g., striking motions).	0.07804321497678757	Medium	Semantic Scholar
A sampling-based motion planner, adapted to deal with nondeterministic object motions, is used to optimize motion sequences based on a specified preference over a set of objectives, such as execution time, navigation cost, or collision likelihood.	0.08031772822141647	Medium	Semantic Scholar
Experiments show that a robot with a passive tail can manipulate cylindrical objects with (quasi-static) dragging, dynamic striking motions, and combinations thereof.	0.04350992664694786	Medium	Semantic Scholar
The method produces solutions that suit diverse preferences effectively, and we analyze the complementary nature of dynamic and quasi-static motions, showing that there exist regimes where transitions between the two are indeed desirable, as reflected in the plans produced.	0.05662420764565468	Medium	Semantic Scholar
To address the challenges with real-time accurate modeling of multisegment continuum manipulators in the presence of significant external and body loads, we introduce a novel series solution for variable-curvature Cosserat rod static and Lagrangian dynamic methods.	0.0328170470893383	Medium	Semantic Scholar
By combining a modified Lagrange polynomial series solution, based on experimental observations, with Ritz and Ritz–Galerkin methods, the infinite modeling state space of a continuum manipulator is minimized to geometrical position of a handful of physical points (in our case two).	0.059950970113277435	Medium	Semantic Scholar
The new model, which adds clock-based torque control on the leg orientation of the previously developed R-SLIP model, has two advantages: first, regulating the model to follow its passive dynamic running (i.e., at a fixed point) significantly increases the model's basin of attraction; and second, formulating the model closer to the empirical robot enables the model to serve as the transient and steady-state running template of the robot as the anchor.	0.07787411659955978	Medium	Semantic Scholar
These features enable the model/robot to perform speed transition from one fixed point profile to another, and the experimental validation confirms that the robot can successfully transition between two running speeds bidirectionally.	0.054588887840509415	Medium	Semantic Scholar
The achievement of variable-speed running by the proposed method has a unique merit—it is purely model-based, and there is no need for further tuning, optimization, or learning processes.	0.03889128193259239	Medium	Semantic Scholar
Although their function is commonly believed to be either path integration or localization, the origin or purpose of their hexagonal firing fields remains disputed.	0.023565609008073807	Medium	Semantic Scholar
It is shown that memory capacity of neurons that have to encode multiple feasible spatial transitions is maximized by a hexagonal pattern.	0.03789152204990387	Medium	Semantic Scholar
They cannot handle well the database with data distribution evolving dynamically, due to the high computational effort for retraining the model based on the new database.	0.10215788334608078	Medium	Semantic Scholar
In this paper, we address the problem by developing an online product quantization (online PQ) model and incrementally updating the quantization codebook that accommodates to the incoming streaming data.	0.09272842854261398	Medium	Semantic Scholar
The experiments demonstrate that our online PQ model is both time-efficient and effective for ANN search in dynamic large scale databases compared with baseline methods and the idea of partial PQ codebook update further reduces the update cost.	0.04866589605808258	Medium	Semantic Scholar
The resulting networks simulate automata in real-time and are programmed directly, in the absence of network training.	0.04608319699764252	Medium	Semantic Scholar
In this letter, we propose a new approach for transferring grasping skills that accumulates grasping knowledge into a category-level canonical model.	0.03589829057455063	Medium	Semantic Scholar
Grasping motions for novel instances of the category are inferred from geometric deformations between the observed instance and the canonical shape.	0.030146686360239983	Medium	Semantic Scholar
By incorporating category-level information into the registration, we avoid unlikely shapes and focus on deformations actually observed within the category.	0.10417727380990982	Medium	Semantic Scholar
According to the estimated shape parameters of a novel instance, the control poses are transformed toward it.	0.0751904621720314	Medium	Semantic Scholar
The category-level model makes our method particularly relevant for online grasping, where fully observed objects are not easily available.	0.03323700278997421	Medium	Semantic Scholar
This is demonstrated through experiments in which objects with occluded handles are successfully grasped.	0.023314855992794037	Medium	Semantic Scholar
Studies on humanoid shuffle motion planning have realized sliding motions, such as turning, but relied on quasi-static balance control.	0.07650045305490494	Medium	Semantic Scholar
This enables us to calculate the sliding friction forces at each contact point.	0.03427266702055931	Medium	Semantic Scholar
Finally, we show our method's validity through the experiment using life-sized humanoid robot JAXON.	0.06650836020708084	Medium	Semantic Scholar
Applications, such as search and rescue and space exploration would greatly benefit from antenna reconfigurability, as well as antenna deployment from a compact and easy-to-transport form.	0.08772233873605728	Medium	Semantic Scholar
We present the design and analysis of a reconfigurable and deployable antenna that uses a growing soft robot to form the three-dimensional antenna structure.	0.0662270188331604	Medium	Semantic Scholar
To achieve desired operating frequencies, return loss data from the antenna was used as feedback in a closed-loop system to control the antenna configuration.	0.09659232199192047	Medium	Semantic Scholar
Our monopole supports a frequency tuning range that spans from 0.4 to 2 GHz and can tune between two target frequencies in approximately one second.	0.104168601334095	Medium	Semantic Scholar
By imposing the condition that the vector of possible strengths available to a synapse is a left eigenvector of the stochastic matrix governing transitions in strength, we previously derived results for MFPTs and first passage time (FPT) distributions in models with simple, multistate synapses.	0.05421049892902374	Medium	Semantic Scholar
We may also obtain a much better approximation by restricting to the two dominant variables in this space, the restriction making numerical methods tractable.	0.04885618016123772	Medium	Semantic Scholar
This paper presents a robotic system where the gear-ratio of an actuator is dynamically changed to either leverage or attenuate the natural load dynamics.	0.024124253541231155	Medium	Semantic Scholar
Based on this principle, lightweight robotic systems can be made fast and strong; exploiting the natural load dynamics for moving at higher speeds (small reduction ratio), while also able to bear a large load through the attenuation of the load dynamics (large reduction ratio).	0.11006366461515427	Medium	Semantic Scholar
Results show that actively changing the gear-ratio using the proposed control algorithms can lead to an order-of-magnitude reduction of necessary actuator torque and power, and also increase robustness to disturbances.	0.04448949173092842	Medium	Semantic Scholar
In the paper, we propose a class of dynamic conditional Gaussian graphical models (DCGGMs) based on a set of non-identical distribution observations, which changes smoothly with time or condition.	0.02339194342494011	Medium	Semantic Scholar
Finally, the extensive numerical experiments on both synthetic and real datasets are provided to support the effectiveness of the proposed method.	0.05511121079325676	Medium	Semantic Scholar
Chaos theory provides a rigorous mathematical framework consistent with an antireductionist approach, useful for understanding embodied and situated systems while avoiding a decomposition of the integrated system brainbody-environment.	0.0515785850584507	Medium	Semantic Scholar
Time series are analyzed in detail using nonlinear mathematical tools in order to verify the presence of low-dimensional deterministic dynamical systems, a fundamental prerequisite for chaos theory.	0.05805220082402229	Medium	Semantic Scholar
In particular, the recorded time series are evaluated with nonlinear prediction error to unveil deterministic dynamics, cross-prediction error to determine the stationarity of the signal, and surrogate data testing to verify the existence of nonlinear components in the underlying system.	0.03967873752117157	Medium	Semantic Scholar
Results show that robots governed by a chaotic dynamic are more efficient at adapting to environments never experience during evolution, demonstrating robustness towards novel and Email address: federico.darold @ plymouth.ac.uk (Federico Da Rold) Preprint submitted to Elsevier June 24 , 2017 unpredictable situations.	0.04824676737189293	Medium	Semantic Scholar
The segmentation of video sequences into foreground and background regions is a low-level process commonly used in video content analysis and smart surveillance applications.	0.05164559185504913	Medium	Semantic Scholar
Using a multispectral camera setup can improve this process by providing more diverse data to help identify objects despite adverse imaging conditions.	0.03157079592347145	Medium	Semantic Scholar
This problem is further complicated when parallax effects cannot be ignored when using close-range stereo pairs.	0.08668576925992966	Medium	Semantic Scholar
When predicting the future probability of events using time series, recurrent neural networks (RNNs) are an effective tool that have the learning ability of feedforward neural networks and expand their expression ability using dynamic equations.	0.03264309838414192	Medium	Semantic Scholar
In addition, we discuss limitations and challenges of applications based on RNNs and future research directions.	0.03204458951950073	Medium	Semantic Scholar
This paper is devoted to the exponential synchronization, finite time synchronization, and fixed-time synchronization of Cohen-Grossberg neural networks (CGNNs) with discontinuous activations and time-varying delays.	0.04972820729017258	Medium	Semantic Scholar
Finally, some numerical examples are provided to show the effectiveness and flexibility of the results derived in this paper.	0.07651243358850479	Medium	Semantic Scholar
In addition, to detect loop closures, iBoW-LCD builds on the concept of dynamic islands, a simple but effective mechanism to group similar images close in time, which reduces the computational times typically associated with Bayesian frameworks.	0.041641559451818466	Medium	Semantic Scholar
Taking framing objectives, such as position of targets in the image plane, as input, our method solves for robot trajectories and gimbal controls automatically and adapts plans in real time due to changes in the environment.	0.10438714921474457	Medium	Semantic Scholar
We demonstrate the robustness and efficiency of the method with a number of challenging shots filmed in dynamic environments including those with moving obstacles and shots with multiple targets to be filmed simultaneously.	0.08763939887285233	Medium	Semantic Scholar
This paper describes a humanoid robotics platform (DRC-HUBO+) developed for the Defense Advanced Research Projects Agency Robotics Challenge (DRC) Finals.	0.06860090047121048	Medium	Semantic Scholar
The purpose of DRC-HUBO+ is to perform tasks by teleoperation in hazardous environments that are unsafe for humans, such as disaster zones.	0.03414612263441086	Medium	Semantic Scholar
All wires are enclosed within the robot body using a hollow shaft and covers to protect the wires from external shock.	0.03829139098525047	Medium	Semantic Scholar
A software framework referred to as PODO, with a Linux kernel and the Xenomai patch, is used in DRC-HUBO+.	0.027204398065805435	Medium	Semantic Scholar
This paper introduces a combination of surface following control (SFC) with compliance control and presents a path/SFC approach to systematically generate virtual fixtures.	0.09776897728443146	Medium	Semantic Scholar
This approach allows implementation of numerous types of constraints like guidance and forbidden region virtual fixtures, hard and soft constraints, as well as static and dynamic virtual fixtures, and their combinations.	0.10904991626739502	Medium	Semantic Scholar
The auto2 prover is used as the sole automation tool, and enables succinct proof scripts throughout the project.	0.06551782786846161	Medium	Semantic Scholar
The obtained criteria are formulated in terms of many adjustable parameters and are easily verifiable, providing flexibility for the analysis and design of impulsive delayed QVNNs.	0.05130450800061226	Medium	Semantic Scholar
Numerical examples are also given with the aim of illustrating the theoretical results.	0.026234133169054985	Medium	Semantic Scholar
This trajectory applied to different types of soil, resulting in bucket motions that are used by expert operators to adapt to different terrain.	0.060074642300605774	Medium	Semantic Scholar
Supply–demand networks form the backbones of both services and manufacturing industries, and need to operate as efficiently as possible to yield optimized returns.	0.022969819605350494	Medium	Semantic Scholar
Consequently, we adapt consensus-based auction bidding methods to optimize the assignment of demands to the suppliers with known communication pathways and resource constraints.	0.09610302001237869	Medium	Semantic Scholar
COCoMoPL is a recently developed approach combining optimal control, movement primitives and learning for the generation of humanoid walking motions (Clever et al.	0.04947693273425102	Medium	Semantic Scholar
287.298 , 2016).	0.09295553714036942	Medium	Semantic Scholar
These can be employed to synthesize complex walking sequences for humanoid robots online in a very efficient way.	0.028829336166381836	Medium	Semantic Scholar
To this end, it was necessary to significantly extend the existing approach by including transition steps into the training data, modify the movement primitives (MP) to admit these transitions, improve the representation of the zero moment point MPs and tighten the transition conditions at the beginning and end of steps.	0.058705780655145645	Medium	Semantic Scholar
Finally, the scenario-based simulation of collective decision-making processes demonstrates the practicability of the proposed model and method in social interactive systems.	0.10519891232252121	Medium	Semantic Scholar
We propose a shape memory alloy (SMA) spring backbone that provides local stiffness control and a tendon routing configuration that enables independent segment locking.	0.07303778827190399	Medium	Semantic Scholar
In this letter, we propose a mixed-integer convex formulation to plan simultaneously contact locations, gait transitions, and motion, in a computationally efficient fashion.	0.024087795987725258	Medium	Semantic Scholar
In contrast to previous works, our approach is not limited to flat terrain nor to a prespecified gait sequence.	0.028926540166139603	Medium	Semantic Scholar
The operation of these robots require capabilities including autonomy, communication, and human-robot interface design to meet the challenges of the harsh conditions in space deployment.	0.09013987332582474	Medium	Semantic Scholar
Based on the first experiments conducted on August 25 , 2017, this letter discusses several astronaut–robot collaboration concepts in real space-to-ground deployment and provides preliminary insights for future manned Mars missions.	0.10676221549510956	Medium	Semantic Scholar
In its most general form, SLAP induces a continuous partially observable Markov decision process (POMDP), which needs to be repeatedly solved online.	0.05077100545167923	Medium	Semantic Scholar
The underlying POMDP, which is continuous in state, action, and observation space, is approximated offline via sampling-based methods, but operates in a replanning loop online to admit local improvements to the coarse offline policy.	0.06745278835296631	Medium	Semantic Scholar
This construct enables the proposed method to combat changing environments and large localization errors, even when the change alters the homotopy class of the optimal trajectory.	0.046699147671461105	Medium	Semantic Scholar
A computational model of the excitatory and inhibitory neural network that focuses on the population properties is proposed to explore the mechanism underlying the pathological beta oscillations.	0.0508919358253479	Medium	Semantic Scholar
There is also a transition mechanism between the upper and lower beta oscillatory activities, and we explore the impact of self-inhibition within the GPe on the relationship between the upper beta and lower beta oscillations.	0.051513150334358215	Medium	Semantic Scholar
It is shown that increased self-inhibition within the GPe contributes to increased upper beta oscillations driven by the cortical rhythm, while decrease in the self-inhibition within the GPe facilitates an enhancement of the lower beta oscillations induced by the increased excitability of the BG.	0.07719279825687408	Medium	Semantic Scholar
In laminar jamming, an external pressure gradient is applied to a laminate of compliant material, changing its stiffness and damping.	0.09219446033239365	Medium	Semantic Scholar
Finally, we demonstrate that jamming structures can be integrated into soft structures and traditional rigid robots to considerably alter their response to impacts.	0.023908814415335655	Medium	Semantic Scholar
With the models and demonstrations provided here, researchers may move further toward building versatile and transformative robots.	0.08252814412117004	Medium	Semantic Scholar
Since a simple mimicking method to repeat exact joint angles or exact end-effector trajectories does not work well because of the kinematic and dynamic differences between a human and a robot, the proposed method employs intermediate symbolic representations, tasks, for conceptually representing what-to-do through observation.	0.03202132135629654	Medium	Semantic Scholar
Given a series of human operations, we first analyze the upper-body motions and extract certain fixed poses from key frames.	0.02640925720334053	Medium	Semantic Scholar
The system was implemented and demonstrated that three different robots can automatically mimic human upper-body operations with a satisfactory level of resemblance.	0.02328081801533699	Medium	Semantic Scholar
Inspired by nature, soft robots promise disruptive advances in robotics.	0.051482193171978	Medium	Semantic Scholar
A mixed-initiative approach is enabled by scaling the manual and autonomous controls using a function of computational human-to-robot trust.	0.027208946645259857	Medium	Semantic Scholar
Currently, emotion recognition from video is a challenging research area.	0.05300729349255562	Medium	Semantic Scholar
The combined use of audio and visual data sources presents additional challenges, such as determining the optimal data fusion technique prior to classification.	0.0789654478430748	Medium	Semantic Scholar
Our work suggests that the number of peaks or submovements in a velocity profile does not necessarily reflect the number of motor impulses and that the difference between initial and terminal feedback does not necessarily imply a transition between open- and closed-loop strategies.	0.04421347752213478	Medium	Semantic Scholar
Thanks to the efforts of the robotics and autonomous systems community, the myriad applications and capacities of robots are ever increasing.	0.0755264014005661	Medium	Semantic Scholar
There is increasing demand from end users for autonomous service robots that can operate in real environments for extended periods.	0.03115678019821644	Medium	Semantic Scholar
In the Spatiotemporal Representations and Activities for Cognitive Control in Long-Term Scenarios (STRANDS) project (http: //strandsproject.eu), we are tackling this demand head-on by integrating state-of-the-art artificial intelligence and robotics research into mobile service robots and deploying these systems for long-term installations in security and care environments.	0.0661608949303627	Medium	Semantic Scholar
The finding that very large networks can be trained efficiently and reliably has led to a paradigm shift in computer vision from engineered solutions to learning formulations.	0.0655064582824707	Medium	Semantic Scholar
Yet, for many computer vision problems, such as stereo or optical flow estimation, this approach is not feasible because humans cannot manually enter a pixel-accurate flow field.	0.09230790287256241	Medium	Semantic Scholar
We also demonstrate the benefit of learning schedules that use different types of data at selected stages of the training process.	0.025172019377350807	Medium	Semantic Scholar
To learn the execution of assembly operations even when the geometry of the product varies across task executions, the robot needs to be able to adapt its motion based on a parametric description of the current task condition, which is usually provided by geometrical properties of the parts involved in the assembly.	0.07937412708997726	Medium	Semantic Scholar
Our method is based on statistical generalization of successfully recorded executions at different task conditions, which are acquired by kinesthetic guiding.	0.05053235590457916	Medium	Semantic Scholar
To improve the execution of the skill after generalization, we combine the proposed approach with an adaptation method, thus enabling the refinement of the generalized assembly operation.	0.10662637650966644	Medium	Semantic Scholar
This general model embraces many practical scenarios as special cases, such as edge and node insertions, deletions as well as evolving weighted graphs.	0.03500021621584892	Medium	Semantic Scholar
Low delays enable improved information flow in social networks, quick spread of ideas in collaboration networks, low travel times for vehicles on road networks, and increased rate of packets in the case of communication networks.	0.08986916393041611	Medium	Semantic Scholar
Delay reduction can be achieved by both improving the propagation capabilities of individual nodes and adding additional edges in the network.	0.05076800286769867	Medium	Semantic Scholar
To enable scalability to real-world networks, we develop approximations for Greedy with probabilistic guarantees for every iteration, tailored to different models of delay distribution and network structures.	0.03393168747425079	Medium	Semantic Scholar
We achieve up to two orders of magnitude speed-up compared to alternatives from the literature on moderate size networks, and obtain high-quality results in minutes on large datasets while competitors from the literature require more than four hours.	0.043904226273298264	Medium	Semantic Scholar
In this paper, we present the design and implementation of a wireless, wearable brain machine interface (BMI) system dedicated to signal sensing and processing for driver drowsiness detection (DDD).	0.031379420310258865	Medium	Semantic Scholar
To achieve the purposes of easy-to-use and distraction-free driving, a Bluetooth low-energy module is embedded in this BMI system and used to communicate with a fully wearable consumer device, a smartwatch, which coordinates the work of drowsiness monitoring and brain stimulation with its embedded closed-loop algorithm.	0.06788592040538788	Medium	Semantic Scholar
Focusing on actuation by pressurized embedded fluidic networks, existing works examine quasi-static locomotion by inviscid fluids.	0.032813914120197296	Medium	Semantic Scholar
This allows modeling the system's step response and frequency response as well as suggesting mode elimination and isolation techniques.	0.04896935075521469	Medium	Semantic Scholar
In this study, human recordings are used to develop a functional 24 neuron network statistical model of hippocampal connectivity and dynamics.	0.04074645787477493	Medium	Semantic Scholar
Fuzzy Petri nets (FPNs) are a vital modeling technique for the construction of knowledge-based systems, which have been commonly used in many fields, such as fault diagnosis, risk assessment, workflow management, and disassembly process planning.	0.08143273741006851	Medium	Semantic Scholar
However, the conventional FPNs have been blamed for the following reasons : 1) the representation parameters in FPNs cannot precisely model experts' experience since it is difficult to manage the fuzziness and randomness of knowledge assessments simultaneously, and 2) the weight coefficients in the existing approximate reasoning algorithms are hardly enough to reflect the associated weights of reordered places.	0.05895658954977989	Medium	Semantic Scholar
In response, we propose a new type of FPNs, called cloud reasoning Petri nets (CRPNs) based on the concept of interval clouds and the hybrid averaging operator.	0.0773807093501091	Medium	Semantic Scholar
In this paper, we present an approach to the problem of Robot Learning from Demonstration (RLfD) in a dynamic environment, i.e.	0.10557916015386581	Medium	Semantic Scholar
an environment whose state changes throughout the course of performing a task.	0.03006182797253132	Medium	Semantic Scholar
Non-conventional production lines necessitate Human-Robot Collaboration (HRC) implying robots and humans must work in shared workspaces.	0.02419038861989975	Medium	Semantic Scholar
In such conditions, the robot needs to avoid colliding with the objects that are moved by humans in the workspace.	0.09032415598630905	Medium	Semantic Scholar
The experimental results show that a person can work in a workspace shared with a robot where the robot successfully avoids colliding with him.	0.10224702209234238	Medium	Semantic Scholar
Here, we investigate the effect of iSTDP on fast sparse synchronization (FSS) by varying the noise intensity D. We employ an asymmetric anti-Hebbian time window for the iSTDP update rule [which is in contrast to the Hebbian time window for the excitatory STDP (eSTDP) ].	0.06968943029642105	Medium	Semantic Scholar
Emergences of LTD and LTP of synaptic inhibition strengths are intensively investigated via a microscopic method based on the distributions of time delays between the pre- and the post-synaptic spike times.	0.09205969423055649	Medium	Semantic Scholar
Dynamic control of soft robotic manipulators is a challenging field still in its nascent stages.	0.03144929185509682	Medium	Semantic Scholar
Using a learning-based open loop dynamic controller, we investigate the self-stabilizing behavior that can be obtained from the complex dynamics of a soft manipulator.	0.0765179768204689	Medium	Semantic Scholar
This letter presents a noninvasive imaging technique that captures the exact timing and locations of cortical activity sequences that are specific to a cognitive process.	0.0868435725569725	Medium	Semantic Scholar
These precise spatiotemporal sequences can be detected in the human brain as specific time-position pattern associated with a cognitive task.	0.028740061447024345	Medium	Semantic Scholar
They are consistent with direct measurements of population activity recorded in nonhuman primates, thus suggesting that specific time-position patterns associated with a cognitive task can be identified.	0.05588001757860184	Medium	Semantic Scholar
Although the spatial resolution of these estimations is poor (approximately 2 cm), the temporal resolution is high (milliseconds).	0.061167892068624496	Medium	Semantic Scholar
We show that within these cortical current dipoles, time points of cortical activation can be identified as brief amplitude undulations and that sequences of these transients repeat with millisecond accuracy, hence making it possible to treat the timing of these transients as point processes.	0.07592770457267761	Medium	Semantic Scholar
Identifying players in soccer videos is a challenging task, especially in overview shots.	0.06142041087150574	Medium	Semantic Scholar
By combining both modalities, the accuracy is improved from 0.69 to 0.82 when compared with jersey number recognition only.	0.05063080042600632	Medium	Semantic Scholar
However, there currently lacks the wealth of labeled data that exists for traditional cameras to be used for both testing and development.	0.09437727928161621	Medium	Semantic Scholar
From each camera, we provide the event stream, grayscale images, and inertial measurement unit (IMU) readings.	0.03804950416088104	Medium	Semantic Scholar
From a broad perspective, the aforementioned applications can be realized via various strategies and devices benefiting from detachable drives, intelligent robots, human-centric sensing and computing, miniature and micro-robots.	0.057522278279066086	Medium	Semantic Scholar
This letter addresses the problem of causal velocity estimation of motion signals exhibiting sudden velocity changes.	0.08192839473485947	Medium	Semantic Scholar
It is explicitly assumed that only sampled quantized position data are available, and that no dynamic system model is at hand, to allow for an effective solution with minimal a priori information.	0.07102600485086441	Medium	Semantic Scholar
Its effectiveness is furthermore illustrated by means of trajectory tracking results on an experimental setup experiencing impacts.	0.02289547584950924	Medium	Semantic Scholar
Sonifying handwriting, i.e., transforming some characteristics of handwriting movement into sounds, aims to improve handwriting perception, evaluation, and control.	0.030150800943374634	Medium	Semantic Scholar
From a theoretical point of view, handwriting sonification might be a powerful tool for assessing multisensory integration in motor control and learning.	0.07425722479820251	Medium	Semantic Scholar
The experimental validations of this sonification strategy are presented, followed by a conclusion and a few theoretical perspectives.	0.034095730632543564	Medium	Semantic Scholar
Answers, have become very popular in recent years.	0.07523173838853836	Medium	Semantic Scholar
Co-occurrence statistics, tag-tag relationships, and semantic matching approaches are among those favored by previous research.	0.04222242906689644	Medium	Semantic Scholar
We propose a novel model to construct enriched user profiles with the help of an external corpus for personalized query expansion.	0.10360310971736908	Medium	Semantic Scholar
These two techniques are based on topical weights-enhanced word embeddings, and the topical relevance between the query and the terms inside a user profile, respectively.	0.0847206860780716	Medium	Semantic Scholar
The results of an in-depth experimental evaluation, performed on two real-world datasets using different external corpora, show that our approach outperforms traditional techniques, including existing non-personalized and personalized query expansion methods.	0.03944847360253334	Medium	Semantic Scholar
We propose a simple model that may explain important features of these experimental observations and is analytically tractable.	0.04605213180184364	Medium	Semantic Scholar
This is shown using an analytical framework, based on avalanche dynamics, that allows calculating the probability that a given neuron spikes during a packet and numerical simulations.	0.07511330395936966	Medium	Semantic Scholar
Finally, we show that the spatiotemporal patterns that replay previously experienced sequential stimuli and their binding with their corresponding context can be learned because of spike-timing-dependent plasticity.	0.05974358320236206	Medium	Semantic Scholar
Magnetic continuum robots (m-CR) have grown interest in several applicative contexts that take benefits from their high flexibility and remote control.	0.02470429427921772	Medium	Semantic Scholar
Qualitative and quantitative results are further introduced by computing multiple equilibrium branches and bifurcations of m-CR configurations within homogeneous and inhomogeneous magnetic fields.	0.02752787247300148	Medium	Semantic Scholar
However, they are less useful as theoretical tools for modeling and understanding sensory neural systems, since they lead to limited conceptual insight into optimal encoding and decoding strategies.	0.10572712123394012	Medium	Semantic Scholar
Previous work on identifying an optimal route that covers a sequence of query keywords has been studied in recent years.	0.10957600176334381	Medium	Semantic Scholar
Therefore, in this paper, we investigate the problem of clue-based route search (< inline-formula> <tex-math notation="LaTeX"> ${\sf {CRS} } $</tex-math> <alternatives> <inline-graphic xlink: href="zheng-ieq1-2703848.gif"/> </alternatives> </inline-formula> ), which allows a user to provide clues on keywords and spatial relationships.	0.03266077861189842	Medium	Semantic Scholar
To improve efficiency, we develop a branch-and-bound algorithm that prunes unnecessary vertices in query processing.	0.059389546513557434	Medium	Semantic Scholar
In order to quickly locate candidate, we propose an AB-tree that stores both the distance and keyword information in tree structure.	0.02813667058944702	Medium	Semantic Scholar
