text	confidence_value	confidence_level
Here we find that when multiple stimuli that overlap in their neural representation are simultaneously encoded in the population, biases in the read-out emerge.	0.016516050323843956	Medium	Semantic Scholar
The results have implications for neural coding and behavioral experiments on, for instance, overlapping motion patterns.	0.018092038109898567	Medium	Semantic Scholar
To determine the set of safe control actions, we exploit the notion of maximal controlled invariant set.	0.025554515421390533	Medium	Semantic Scholar
We leverage results from scheduling theory to verify the safety of a given control input, and propose an efficient optimization algorithm providing optimal solutions with respect to the drivers ’ intent.	0.03105500526726246	Medium	Semantic Scholar
An efficient algorithm is exploited to solve the proposed challenging problems with fast convergence, which might always find the globally optimal solution just using eigenvalue decomposition in each iteration.	0.03016580641269684	Medium	Semantic Scholar
Although they are powerful and successful in many applications, artificial neural networks (ANNs) typically do not perform well with complex problems that have a limited number of training cases.	0.019482355564832687	Medium	Semantic Scholar
The proposed approach is tested with experimental and practical regression problems, and the results are compared with those from typical network models.	0.027168259024620056	Medium	Semantic Scholar
The results show that the new design demonstrates improved accuracy with reduced dependence on the amount of training data.	0.030044209212064743	Medium	Semantic Scholar
It has been suggested that reactivation of previously acquired experiences or stored information in declarative memories in the hippocampus and neocortex contributes to memory consolidation and learning.	0.018487799912691116	Medium	Semantic Scholar
Understanding memory consolidation depends crucially on the development of robust statistical methods for assessing memory reactivation.	0.03175385668873787	Medium	Semantic Scholar
The new metric can be combined with an unsupervised population decoding analysis, which is invariant to latent state labeling and allows us to detect statistical dependency beyond linearity in memory traces.	0.012807732447981834	Medium	Semantic Scholar
Reducing the use of agrochemicals is an important component toward sustainable agriculture.	0.018119795247912407	Medium	Semantic Scholar
Robots that can perform targeted weed control offer the potential to contribute to this goal, for example, through specialized weeding actions such as selective spraying or mechanical weed removal.	0.010555318556725979	Medium	Semantic Scholar
A prerequisite of such systems is a reliable and robust plant classification system that is able to distinguish crop and weed in the field.	0.02022239752113819	Medium	Semantic Scholar
A major challenge in this context is the fact that different fields show a large variability.	0.011612053029239178	Medium	Semantic Scholar
Compared with the conventional linear discriminant analysis (LDA), the main characteristics of our AVIDA are robustness and sparseness.	0.013463340699672699	Medium	Semantic Scholar
A successive linear algorithm is employed to solve the proposed optimization problem, where a series of linear programs are solved.	0.015070709399878979	Medium	Semantic Scholar
An LMA actuation unit consists of a pair of permanent magnets, characterized by diametrical magnetization, acting as magnetic gears across the abdominal wall.	0.017830459401011467	Medium	Semantic Scholar
The effect of a magnetic shield, realized by means of <italic> MuMetal </italic> is also analyzed.	0.02287941426038742	Medium	Semantic Scholar
Robots have the potential to save lives in high-risk situations, such as emergency evacuations.	0.00897209346294403	Medium	Semantic Scholar
In this paper, we developed a set of experiments that tasked individuals with navigating a virtual maze using different methods to simulate an evacuation.	0.007012737914919853	Medium	Semantic Scholar
The participant's decision to use the robot and self-reported trust in the robot served as dependent measures.	0.014092715457081795	Medium	Semantic Scholar
Self-reports of trust were strongly correlated with the decision to use the robot for guidance ($ \phi ({ 90} ) = + 0.745 $).	0.01688232272863388	Medium	Semantic Scholar
We conclude that a mistake made by a robot will cause a person to have a significantly lower level of trust in it in later interactions.	0.02819172851741314	Medium	Semantic Scholar
In order for the lower limb exoskeletons to realize their considerable potential, a greater understanding of optimal assistive performance is required.	0.020138440653681755	Medium	Semantic Scholar
Generally, the resulting metabolic cost across different assistance conditions showed a U-shape trend which was consistent across all subjects (p <0.01).	0.0341288186609745	Medium	Semantic Scholar
The study validated that simply increasing the assistance level did not yield higher energetic return.	0.008504915982484818	Medium	Semantic Scholar
We provide a proof of probabilistic completeness for such planners under assumptions that can be readily verified from the system ’ s equations of motion and the user-defined interpolation function.	0.011768831871449947	Medium	Semantic Scholar
Our proof relies crucially on a property of interpolated trajectories, termed second-order continuity (SOC), which we show is tightly related to the ability of a planner to benefit from denser sampling.	0.021086199209094048	Medium	Semantic Scholar
The key idea is that models such as CNNs can be learned from the noisy visual data available on the web.	0.008137444965541363	Medium	Semantic Scholar
In this work we aim to exploit web data for video understanding tasks such as action recognition and detection.	0.008548379875719547	Medium	Semantic Scholar
One of the main problems in webly-supervised learning is cleaning the noisy labeled data from the web.	0.012941915541887283	Medium	Semantic Scholar
Our key insight is that this procedure biases the second classifier towards samples that the first one understands.	0.016373760998249054	Medium	Semantic Scholar
We show that training the networks independently is vastly superior to selecting the frames for the flow classifier by using our RGB network.	0.00830061361193657	Medium	Semantic Scholar
Moreover, we show benefits in enriching the training set with different data sources from heterogeneous public web databases.	0.00789652206003666	Medium	Semantic Scholar
The studied problem can be considered as a variant of the combinatorial traveling salesman problem in which trajectories between the waypoints respect the kinematic constraints of the UAV.	0.016190996393561363	Medium	Semantic Scholar
The proposed solution is based on unsupervised learning in which the requested 3-D smooth trajectory is determined as a sequence of Bézier curves in a finite number of learning epochs.	0.021946340799331665	Medium	Semantic Scholar
The dependence helps account for the observation of many zero or weak connections between neurons or sparsity of the neural network.	0.02925562486052513	Medium	Semantic Scholar
The superiority of <italic> RNN-DBSCAN </italic> is demonstrated on several artificial and real-world datasets with respect to prior work on reverse nearest neighbor based clustering approaches (< italic> RECORD </italic>, <italic> IS-DBSCAN </italic>, and <italic> ISB-DBSCAN </italic> ) along with <italic> DBSCAN </italic> and <italic> OPTICS </italic>.	0.014860988594591618	Medium	Semantic Scholar
Additionally, with respect to scalability, an approximate version of <italic> RNN-DBSCAN </italic> is presented leveraging an existing approximate <inline-formula> <tex-math notation="LaTeX"> $k $</tex-math> <alternatives> <inline-graphic xlink: href="bryant-ieq4-2787640.gif"/> </alternatives> </inline-formula> nearest neighbor technique.	0.012461578473448753	Medium	Semantic Scholar
In this letter, we present the design and the performance of a prototype bioinspired flapping-wing micro aerial vehicle with piezoelectric direct-driven actuation.	0.009533961303532124	Medium	Semantic Scholar
We designed and fabricated a two-wing prototype with a wingspan of 114 mm and successfully demonstrated takeoff using an external power source under a one-degree-of-freedom constraint.	0.011672765016555786	Medium	Semantic Scholar
The total mass of the prototype was 598 mg, and the maximum measured lift force was 6.52 mN (665 mgf) at a driving voltage of 100 V. We achieved tethered flight using the proposed direct-driven piezoelectric actuator considering the constraint.	0.033086422830820084	Medium	Semantic Scholar
A nonlinear inertial-aided image-based visual servo control approach for the stabilization of (almost) fully actuated autonomous underwater vehicles (AUVs) is proposed.	0.011994719505310059	Medium	Semantic Scholar
Augmented with integral corrections, the proposed controller is robust with respect to model uncertainties and disturbances.	0.009800946339964867	Medium	Semantic Scholar
We evaluated the performance and robustness of our method in three different experiments using the da Vinci Research Kit coupled with a 5 mm instrument that has a 4-degree-of-freedom snake-like wrist.	0.009302433580160141	Medium	Semantic Scholar
Multi-agent systems (MAS) literature often assumes decentralized MAS to be especially suited for dynamic and large scale problems.	0.017082052305340767	Medium	Semantic Scholar
In operational research, however, the prevailing paradigm is the use of centralized algorithms.	0.01939912885427475	Medium	Semantic Scholar
In these circumstances, the centralized algorithm finds solutions with an average cost of 112.3% of the solutions found by the MAS.	0.017048226669430733	Medium	Semantic Scholar
The results indicate that the MAS performs best on very urgent problems that are medium to large scale.	0.009139341302216053	Medium	Semantic Scholar
We formulate the searching of the optimal imputation order as an optimization problem, and show its NP-hardness.	0.01583685725927353	Medium	Semantic Scholar
We compare the proposed algorithm to traditional-feature-based and direct methods, as well as a corresponding supervised learning algorithm.	0.032091569155454636	Medium	Semantic Scholar
In addition, our unsupervised method has superior adaptability and performance compared to the corresponding supervised deep learning method.	0.024286489933729172	Medium	Semantic Scholar
In this paper, we first conceptually extend Bounded Simulation to <italic> Multi-Constrained Simulation (MCS) </italic>, and propose a novel NP-Complete Multi-Constrained Graph Pattern Matching (MC-GPM) problem.	0.01833033189177513	Medium	Semantic Scholar
We also propose an approach to identifying SSCs, and propose a novel index method and a graph compression method for SSC.	0.012087328359484673	Medium	Semantic Scholar
We present a robust perception-aware bi-directional A* planner for differentially flat systems such as a unicycle and a quadrotor UAV and use a derivative-free Kalman filter to approximate the belief dynamics in the flat space.	0.011595962569117546	Medium	Semantic Scholar
In particular, inspired by the classic Elo Rating System, which has been widely adopted in chess tournaments, we propose a novel rating comparison strategy (RaPare) to learn the latent profiles of cold-start users/items.	0.016173003241419792	Medium	Semantic Scholar
To reveal the capability of RaPare strategy, we instantiate our strategy on two prevalent methods in recommender systems, i.e., the matrix factorization based and neighborhood based collaborative filtering.	0.0197796281427145	Medium	Semantic Scholar
To this end, we propose a new joint framework that iteratively optimizes these two different tasks in a multiscale fashion.	0.018703565001487732	Medium	Semantic Scholar
While it outperforms multi-image denoising methods by about 2 dB on average, it achieves a 50% error reduction over radiometric-change-robust stereo matching on the challenging KITTI dataset.	0.008552437648177147	Medium	Semantic Scholar
For the first time, we provide the singularity cases in the observation of three image lines.	0.009374602697789669	Medium	Semantic Scholar
Locations, e.g., countries, states, cities, and point-of-interests, are central to news, emergency events, and people's daily lives.	0.02841596119105816	Medium	Semantic Scholar
By summarizing Twitter network, tweet content, and tweet context as potential inputs, we then structurally highlight how the problems depend on these inputs.	0.024648193269968033	Medium	Semantic Scholar
Deep learning has received significant attention recently as a promising solution to many problems in the area of artificial intelligence.	0.01826644130051136	Medium	Semantic Scholar
Among several deep learning architectures, convolutional neural networks (CNNs) demonstrate superior performance when compared to other machine learning methods in the applications of object detection and recognition.	0.013655864633619785	Medium	Semantic Scholar
A CNN can be used to enhance the input images before lane detection by excluding noise and obstacles that are irrelevant to the edge detection result.	0.014412318356335163	Medium	Semantic Scholar
The ELM is a fast learning method used to calculate network weights between output and hidden layers in a single iteration and thus, can dramatically reduce learning time while producing accurate results with minimal training data.	0.03467226400971413	Medium	Semantic Scholar
A conventional ELM can be applied to networks with a single hidden layer; as such, we propose a stacked ELM architecture in the CNN framework.	0.03068125806748867	Medium	Semantic Scholar
Further, we modify the backpropagation algorithm to find the targets of hidden layers and effectively learn network weights while maintaining performance.	0.009331945329904556	Medium	Semantic Scholar
An accurate and efficient clothoid approximation approach is presented in this paper using Bézier curves based on the minimization of curvature profile difference.	0.009860035963356495	Medium	Semantic Scholar
Compared with existing methods, the proposed approach is able to guarantee higher order geometric continuity with smaller approximation error in terms of position, orientation, and curvature.	0.010806994512677193	Medium	Semantic Scholar
Then, a basic clothoid defined in the first quadrant is formulated, which is composed of a series of transformed elementary clothoids.	0.02864554151892662	Medium	Semantic Scholar
An adaptive sampling stra-tegy is applied to ensure that the resulting Bézier segments are computed within a specified accuracy and all the required information can be obtained offline and stored in a lookup table.	0.012102693319320679	Medium	Semantic Scholar
A comparison with the recent circular interpolation and rational Bézier curve based approximation shows that the proposed approach is able to achieve equivalent or greater computational efficiency in most scenarios.	0.008500838652253151	Medium	Semantic Scholar
The aim of this paper is to investigate how an appropriate level of user trust for AD vehicle systems can be created via human–machine interaction (HMI).	0.008676936849951744	Medium	Semantic Scholar
A guiding framework for implementing trust-related factors into the HMI interface is presented.	0.021704141050577164	Medium	Semantic Scholar
Furthermore, factors-affecting trust change, both during user interactions with the system and over time; thus, HMI concepts need to be able to adapt.	0.012976821511983871	Medium	Semantic Scholar
Future work should be dedicated to understanding how trust-related factors interact, as well as validating and testing the trust-based framework.	0.02643764391541481	Medium	Semantic Scholar
Big high dimensional data is becoming a challenging field of research.	0.01720421202480793	Medium	Semantic Scholar
However, because of the curse of dimensionality, a necessary step is the dimensionality reduction (DR) of the information.	0.019588593393564224	Medium	Semantic Scholar
A related problem is dealing with time-varying high dimensional data, where the time dependence is due to nonstationary data distribution.	0.012007061392068863	Medium	Semantic Scholar
The Growing Curvilinear Component Analysis (GCCA) neural network addresses this problem; it has a self-organized incremental architecture adapting to the changing data distribution and performs simultaneously the data quantization and projection by using CCA, a nonlinear distance-preserving reduction technique.	0.030954891815781593	Medium	Semantic Scholar
Some artificial examples and a real application are given, with a comparison with other existing techniques.	0.011334852315485477	Medium	Semantic Scholar
We develop optimization approaches to the graph-clear problem, a pursuit-evasion problem where mobile robots must clear a facility of intruders.	0.009375166147947311	Medium	Semantic Scholar
We present mixed-integer linear programming and constraint programming models, as well as new heuristic variants for the problem, comparing them to previously proposed heuristics.	0.015037579461932182	Medium	Semantic Scholar
The availability of grasp quality measures is fundamental for grasp planning and control, and also to drive designers in the definition and optimization of robotic hands.	0.02858097106218338	Medium	Semantic Scholar
This work investigates on grasp robustness and quality indexes that can be applied to power grasps with underactuated and compliant hands.	0.008482856675982475	Medium	Semantic Scholar
When dealing with such types of hands, there is the need of an evaluation method that takes into account the forces that can be actually controlled by the hand, depending on its actuation system.	0.03171299397945404	Medium	Semantic Scholar
In this paper, we study the potential contact robustness and the potential grasp robustness (PCR, PGR) indexes.	0.016172608360648155	Medium	Semantic Scholar
They both consider main grasp properties: contact points, friction coefficient, etc., but also hand degrees of freedom and consequently, the directions of controllable contact forces.	0.017173022031784058	Medium	Semantic Scholar
The PCR comes directly from the classical grasp theory and can be easily evaluated, but often leads to too conservative solutions, particularly when the grasp has many contacts.	0.007496164180338383	Medium	Semantic Scholar
The PGR is more complex and computationally heavier, but gives a more realistic, even if still conservative, estimation of the overall grasp robustness, also in power grasps.	0.01238174270838499	Medium	Semantic Scholar
We evaluated the indexes for various simulated grasps, performed with underactuated and compliant hands, and we analyzed their variations with respect to the main grasp parameters.	0.016818124800920486	Medium	Semantic Scholar
Several high-level programming abstractions have been proposed and adopted by distributed graph processing systems and big data platforms.	0.020690836012363434	Medium	Semantic Scholar
Even though significant work has been done to experimentally compare distributed graph processing frameworks, no qualitative study and comparison of graph programming abstractions has been conducted yet.	0.00982038863003254	Medium	Semantic Scholar
In this survey, we review and analyze the most prevalent high-level programming models for distributed graph processing, in terms of their semantics and applicability.	0.017463400959968567	Medium	Semantic Scholar
Finally, we discuss trends and open research questions in the area of distributed graph processing.	0.02471938543021679	Medium	Semantic Scholar
In this paper, we present a unified approach for multi-robot cooperative simultaneous localization and object tracking based on particle filters.	0.008003811351954937	Medium	Semantic Scholar
The derivation of the algorithm implementing our approach from a standard particle filter algorithm and its complexity analysis are presented.	0.00880920235067606	Medium	Semantic Scholar
Through real robot experiments on a standardized open dataset of a team of four soccer-playing robots tracking a ball, we evaluate our method's estimation accuracy with respect to the ground truth values.	0.033072084188461304	Medium	Semantic Scholar
Through comparisons with other methods based on 1) nonlinear least squares minimization and 2) joint extended Kalman filter, we further highlight our method's advantages.	0.01760816015303135	Medium	Semantic Scholar
Finally, we also present a robustness test for our approach by evaluating it under scenarios of communication and vision failure in teammate robots.	0.01725567691028118	Medium	Semantic Scholar
This base graph is referred to as the mixed dependency graph, as it includes both undirected and directed edges.	0.008328868076205254	Medium	Semantic Scholar
Furthermore, we present another two types of label dependencies to connect the label nodes across different classes.	0.013099615462124348	Medium	Semantic Scholar
The other is the sparse and low rank decomposition of the whole label matrix, to embed high-order dependencies over all labels.	0.030985750257968903	Medium	Semantic Scholar
Combining with the base graph, the new mixed graph is called as MG-SL (mixed graph with sparse and low rank decomposition).	0.035330262035131454	Medium	Semantic Scholar
Based on MG-CO and MG-SL, we further propose two convex transductive formulations of the MLML problem, denoted as MLMG-CO and MLMG-SL respectively.	0.015767989680171013	Medium	Semantic Scholar
Experimental results on several benchmark datasets show that our methods lead to significant improvements in performance and robustness to missing labels over the state-of-the-art methods.	0.012197424657642841	Medium	Semantic Scholar
Three optimization-based methods are proposed: (i) query-biased, (ii) CQA-answer-biased, and (iii) expanded-query-biased, where expansion terms were derived from related CQA content.	0.011488279327750206	Medium	Semantic Scholar
A learning-to-rank-based method is also proposed that incorporates a feature extracted from related CQA content.	0.014001092873513699	Medium	Semantic Scholar
As a further investigation, the reliability of our approaches was tested on another publicly available dataset.	0.016583967953920364	Medium	Semantic Scholar
This paper designs a pattern classifier based on a Nonlinear AutoRegressive model with eXogenous inputs (NARX) to reveal intricate nonlinear dynamical correlation between mental workload (MWL) of a human operator and psychophysiological features.	0.009298795834183693	Medium	Semantic Scholar
The physiological features from different measurement channels (electrodes) and frequency bands were compared in terms of multiclass MWL classification performance.	0.007126926444470882	Medium	Semantic Scholar
To act upon the world, creatures must change continuous variables such as muscle length or chemical concentration.	0.011458924040198326	Medium	Semantic Scholar
In contrast, decision making is an inherently discrete process, involving the selection among alternative courses of action.	0.011265324428677559	Medium	Semantic Scholar
In this article, we consider the interface between the discrete and continuous processes that translate our decisions into movement in a Newtonian world—and how movement informs our decisions.	0.01920139230787754	Medium	Semantic Scholar
Within this exemplar system, we argue that the superior colliculus is well placed to act as a discrete-continuous interface.	0.011775080114603043	Medium	Semantic Scholar
Using the same criteria, the analysis of protocols for markers allocation led to define the number and a method for their arrangement on the fingers and palm.	0.022559795528650284	Medium	Semantic Scholar
In order to overcome the limitation of the Motion Capture System, a method for identification and labeling has been developed according to their anatomical arrangement.	0.013461536727845669	Medium	Semantic Scholar
With the advent of more and more online social media, the information available and its utilization have come under the threat of several anomalies.	0.023306049406528473	Medium	Semantic Scholar
Anomalies are the major cause of online frauds which allow information access by unauthorized users as well as information forging.	0.015566430054605007	Medium	Semantic Scholar
These are the anomalies caused by a user because of his/her variable behavior towards different sources.	0.009811288677155972	Medium	Semantic Scholar
The proposed approach is evaluated with three datasets: DARPA'98 benchmark dataset, synthetic dataset, and real-time traffic.	0.010665901005268097	Medium	Semantic Scholar
The scalability of low-rank representation (LRR) to large-scale data is still a major research issue, because it is extremely time-consuming to solve singular value decomposition (SVD) in each optimization iteration especially for large matrices.	0.035582173615694046	Medium	Semantic Scholar
Several methods were proposed to speed up LRR, but they are still computationally heavy, and the overall representation results were also found degenerated.	0.019142279401421547	Medium	Semantic Scholar
In our proposed method, the large square matrix of representation coefficients is transformed into a significantly smaller square matrix, on which SVD can be efficiently implemented.	0.010788725689053535	Medium	Semantic Scholar
In this paper, ALRR is compared with state-of-the-art in subspace clustering and semi-supervised classification on real image datasets.	0.025935206562280655	Medium	Semantic Scholar
The obtained results verify the effectiveness and superiority of the proposed ALRR method.	0.009517810307443142	Medium	Semantic Scholar
To overcome these limitations, we present an online multi-task learning framework called ORION to estimate the optimal weights for combining the ensemble member forecasts.	0.013670106418430805	Medium	Semantic Scholar
Our proposed framework employs a graph Laplacian regularizer to ensure consistency of the predicted time series.	0.012371898628771305	Medium	Semantic Scholar
A theoretical proof demonstrating the convergence of our algorithm is also given.	0.010237681679427624	Medium	Semantic Scholar
We propose to merge the two, by reinterpreting a dependency scheme as a mapping from QBF into DQBF.	0.017788436263799667	Medium	Semantic Scholar
Finally, we show that the reflexive resolution path dependency scheme is fully exhibited, thereby proving a conjecture of Slivovsky.	0.02242307923734188	Medium	Semantic Scholar
Monotonicity, the property that uncertainty increases as the robot moves, is essential for adequate decision making.	0.023560332134366035	Medium	Semantic Scholar
We analytically show that, by using differential representations to propagate spatial uncertainties, monotonicity is preserved for all optimality criteria, <italic> A-opt </italic>, <italic> D-opt </italic>, and <italic> E-opt </italic>, and for Shannon's entropy.	0.019828224554657936	Medium	Semantic Scholar
We consider the problem of classifying data manifolds where each manifold represents invariances that are parameterized by continuous degrees of freedom.	0.008718238212168217	Medium	Semantic Scholar
Conventional data augmentation methods rely on sampling large numbers of training examples from these manifolds.	0.020690947771072388	Medium	Semantic Scholar
We provide a proof of convergence as well as a polynomial bound on the number of iterations required for a desired tolerance in the objective function.	0.013516218401491642	Medium	Semantic Scholar
To tackle these limitations, the nonlinear form of the SVM poses a modified machine based on the kernel functions or other nonlinear feature mappings obviating the mentioned imperfection.	0.011172792874276638	Medium	Semantic Scholar
Thus, a flexible feature mapping can be confidently applied in different types of data structures without challenging a kernel selection and its tuning.	0.01267604436725378	Medium	Semantic Scholar
This paper introduces a new flexible feature mapping approach based on the Dirichlet distribution in order to develop an efficient SVM for nonlinear data structures.	0.02545238472521305	Medium	Semantic Scholar
To determine the parameters of the Dirichlet mapping, a tuning technique is employed based on the maximum likelihood estimation and Newton's optimization method.	0.009657712653279305	Medium	Semantic Scholar
The numerical results illustrate the superiority of the proposed machine in terms of the accuracy and relative error rate measures in comparison to the traditional ones.	0.03237663209438324	Medium	Semantic Scholar
Estimating six degrees of freedom poses of a planar object from images is an important problem with numerous applications ranging from robotics to augmented reality.	0.0187151450663805	Medium	Semantic Scholar
While the state-of-the-art Perspective-n-Point algorithms perform well in pose estimation, the success hinges on whether feature points can be extracted and matched correctly on target objects with rich texture.	0.02276037074625492	Medium	Semantic Scholar
In this work, we propose a two-step robust direct method for six-dimensional pose estimation that performs accurately on both textured and textureless planar target objects.	0.008897168561816216	Medium	Semantic Scholar
A typical goal of linear-supervised dimension reduction is to find a low-dimensional subspace of the input space such that the projected input variables preserve maximal information about the output variables.	0.0218314528465271	Medium	Semantic Scholar
A well-known statistical dependence measure is mutual information (MI), which is based on the Kullback-Leibler (KL) divergence.	0.021479202434420586	Medium	Semantic Scholar
For these reasons, developing a supervised dimension-reduction method based on LSQMI seems promising.	0.023673241958022118	Medium	Semantic Scholar
We show that the direct estimation of the derivative of QMI is more accurate than the derivative of the estimated QMI.	0.01779584400355816	Medium	Semantic Scholar
Getting back to previously viewed web pages is a common yet uneasy task for users due to the large volume of personally accessed information on the web.	0.009817661717534065	Medium	Semantic Scholar
These networks with randomized input weights and orthogonal recurrent weights implement coding principles previously described in vector symbolic architectures (VSA) and leverage properties of reservoir computing.	0.026312215253710747	Medium	Semantic Scholar
In general, the storage in reservoir computing is lossy, and crosstalk noise limits the retrieval accuracy and information capacity.	0.009811262600123882	Medium	Semantic Scholar
The theory describes linear readout of analog data and readout with winner-take-all error correction of symbolic data as proposed in VSA models.	0.013059225864708424	Medium	Semantic Scholar
We find that diverse VSA models from the literature have universal performance properties, which are superior to what previous analyses predicted.	0.012351209297776222	Medium	Semantic Scholar
Interestingly, we find that different forgetting mechanisms, such as attenuating recurrent weights or neural nonlinearities, produce very similar behavior if the forgetting time constants are matched.	0.023448240011930466	Medium	Semantic Scholar
These results enable the design of new types of VSA models for the online processing of data streams.	0.022434676066040993	Medium	Semantic Scholar
Unlike previous research using vacuum for particle jamming, this paper proposes a novel passive particle jamming principle that does not need any vacuum power or other control means.	0.02127949148416519	Medium	Semantic Scholar
The proposed method is by simply patching a silicone rubber soft actuator and a pack (made of strain-limiting membrane) of particles to form an integral gripping finger.	0.01454397663474083	Medium	Semantic Scholar
The stiffness of the finger is controllable as it is proportional to the actuator's air pressure, which has been verified by experiments in this research.	0.014051836915314198	Medium	Semantic Scholar
When operating in human environments, such as homes, robots could use tactile sensing to better perceive objects.	0.02452419325709343	Medium	Semantic Scholar
Prior research has focused on perception of objects in laboratory settings.	0.00808035396039486	Medium	Semantic Scholar
For example, the time-varying thermal characteristics of an object's surroundings, such as sunlight, HVAC, and refrigeration, can affect thermal sensing.	0.03414274379611015	Medium	Semantic Scholar
Likewise, the placement of an object with respect to other objects and surfaces will affect force sensing and alter the way an object moves when pushed.	0.018642719835042953	Medium	Semantic Scholar
We base the analysis, which is performed for the 1-degree-of-freedom (DoF) case, on error propagation, peak power performance during hand contact, and robustness with respect to varying hand stiffness.	0.0192163847386837	Medium	Semantic Scholar
As the ball can only be controlled during contact, an intrinsically elastic hand extends the contact time and improves the energetic characteristics of the process.	0.015468234196305275	Medium	Semantic Scholar
To back up our basic insights, we extend the 1-DoF controller to 6-DoFs and show how passive compliance can be exploited for a 6-DoF cyclic ball dribbling task with a 7-DoF articulated Cartesian impedance controlled robot.	0.012595335952937603	Medium	Semantic Scholar
As a human is able to dribble blindly, we decided to focus on the case of contact force sensing only, i.e., no visual information is necessary in our approach.	0.02511719986796379	Medium	Semantic Scholar
The scheme allows also the continuous tracking of a desired dribbling height and horizontal position.	0.014998113736510277	Medium	Semantic Scholar
In particular, Dirichlet mixture models and the stick breaking process are adopted and adapted to meet the requirements of online learning.	0.029700810089707375	Medium	Semantic Scholar
Estimation of a generating partition is critical for symbolization of measurements from discrete-time dynamical systems, where a sequence of symbols from a (finite-cardinality) alphabet may uniquely specify the underlying time series.	0.010436573065817356	Medium	Semantic Scholar
They cast estimation of a generating partition via the minimization of their objective function.	0.008719763718545437	Medium	Semantic Scholar
Unfortunately, their proposed algorithm is nonconvergent, with no guarantee of finding even locally optimal solutions with respect to their objective.	0.02066218852996826	Medium	Semantic Scholar
We apply iterative nearest-neighbor symbol assignments with guaranteed discrepancy descent, by which joint, locally optimal symbolization of the entire time series is achieved.	0.007911542430520058	Medium	Semantic Scholar
While most previous approaches frame generating partition estimation as a state-space partitioning problem, we recognize that minimizing the Hirata et al.	0.0120902881026268	Medium	Semantic Scholar
( 2004) objective function does not induce an explicit partitioning of the state space, but rather the space consisting of the entire time series (effectively, clustering in a (countably) infinite-dimensional space).	0.020603355020284653	Medium	Semantic Scholar
We also apply our approach to time-series anomaly detection, considering both chaotic maps and failure application in a polycrystalline alloy material.	0.012445339001715183	Medium	Semantic Scholar
Training a deep neural network with a large number of parameters often leads to overfitting problem.	0.011852233670651913	Medium	Semantic Scholar
Moreover, training a Dropout model will significantly increase the training time as it takes longer time to converge than a non-Dropout model with the same architecture.	0.007297946605831385	Medium	Semantic Scholar
Biased Dropout divides the hidden units in a certain layer into two groups based on their magnitude and applies different Dropout rate to each group appropriately.	0.01839139498770237	Medium	Semantic Scholar
Hidden units with higher activation value, which give more contributions to the network final performance, will be retained by a lower Dropout rate, while units with lower activation value will be exposed to a higher Dropout rate to compensate the previous part.	0.032537467777729034	Medium	Semantic Scholar
The second approach is Crossmap Dropout, which is an extension of the regular Dropout in convolution layer.	0.012342865578830242	Medium	Semantic Scholar
Each feature map in a convolution layer has a strong correlation between each other, particularly in every identical pixel location in each feature map.	0.007190523203462362	Medium	Semantic Scholar
Crossmap Dropout tries to maintain this important correlation yet at the same time break the correlation between each adjacent pixel with respect to all feature maps by applying the same Dropout mask to all feature maps, so that all pixels or units in equivalent positions in each feature map will be either dropped or active during training.	0.03556566685438156	Medium	Semantic Scholar
A series of experiments were conducted on ten real-life transaction data sets, and experimental results show the superior performance of the proposed method.	0.01580113358795643	Medium	Semantic Scholar
According to the thin lens model, the classic depth of field (DOF) is defined as the distance range at which objects in front of a camera are in focus.	0.030106328427791595	Medium	Semantic Scholar
However, the thin lens poses important practical limitations for modeling the camera focus due to its dependence on internal parameters, such as the focal length, numerical aperture and effective pixel size.	0.027980012819170952	Medium	Semantic Scholar
Group-view displays (GVDs) have become prominent features in modern nuclear control rooms (NCR).	0.012297630310058594	Medium	Semantic Scholar
The results indicate that the current state of the art in NCR GVDs can be improved upon.	0.02702946960926056	Medium	Semantic Scholar
The implications, limitations, and recommendations for future work are discussed.	0.011401277966797352	Medium	Semantic Scholar
We propose a novel feature extraction approach for 3D facial expression recognition by incorporating non-rigid registration in face-model-free analysis, which in turn makes feasible data-driven, i.e., featuremodel-free recognition of expressions.	0.02356867864727974	Medium	Semantic Scholar
The resulting simplicity of feature representation is due to the fact that facial information is adapted to the input faces via shape model-free dense registration, and this provides a dynamic feature extraction mechanism.	0.023790813982486725	Medium	Semantic Scholar
Face-model-free recognition implies independence from limitations and biases due to committed face models, bypassing complications of model fitting, and avoiding the burden of manual model construction.	0.023302579298615456	Medium	Semantic Scholar
This paper proposes two new non-reference image quality metrics that can be adopted by the state-of-the-art image/video denoising algorithms for auto-denoising.	0.019174233078956604	Medium	Semantic Scholar
The first metric is proposed based on the assumption that the noise should be independent of the original image.	0.03025238588452339	Medium	Semantic Scholar
A direct measurement of this dependence is, however, impractical due to the relatively low accuracy of existing denoising method.	0.02468044124543667	Medium	Semantic Scholar
Our patch-matching based metric proposes to iteratively find and add noisy image measurements for averaging until there is no visible difference between two successively averaged images.	0.020108792930841446	Medium	Semantic Scholar
in Color image database tid2013: Peculiarities and preliminary results : 2005) data sets using standard Spearman and Kendall rank-order correlation coefficients (ROCC), showing that they subjectively outperforms current state-of-the-art no-reference metrics.	0.010023748502135277	Medium	Semantic Scholar
