text	confidence_value	confidence_level
In effect, the human and automation spend less time fighting each other during task execution, suggesting that the automated system and user each have a better understanding of the other's ability.	0.9299331307411194	Medium	Semantic Scholar
A common practice to account for psychophysical biases in vision is to frame them as consequences of a dynamic process relying on optimal inference with respect to a generative model.	0.7025930285453796	Medium	Semantic Scholar
It is derived in a set of axiomatic steps constrained by biological plausibility.	0.7065072059631348	Medium	Semantic Scholar
Second, these textures are cast as solutions to a stochastic partial differential equation (sPDE).	0.83385169506073	Medium	Semantic Scholar
It also allows for the derivation of a local motion-energy model, which corresponds to the log likelihood of the probability density.	0.9383646249771118	Medium	Semantic Scholar
Such a trend is compatible with the trend of the dynamic texture likelihood width.	0.6784959435462952	Medium	Semantic Scholar
In this article, populations of robots controlled by an artificial neural network learn a wall-following task through artificial evolution.	0.7175086140632629	Medium	Semantic Scholar
Furthermore, the system is analyzed with the local form of such measures, thus capturing the underlying dynamics of information.	0.8200933337211609	Medium	Semantic Scholar
Data produced by wearable sensors is key in contexts such as performance enhancement and training help for sports and fitness, continuous monitoring for aging people and for chronic disease management, and in gaming and entertainment.	0.9766926765441895	Medium	Semantic Scholar
Unfortunately, wearable devices currently in the market are either incapable of complex functionality or severely impaired by short battery lifetime.	0.8847030401229858	Medium	Semantic Scholar
Our methodology enables to reach high accuracy in context classification over five classes (up to 84%, with three classes over five reaching more than 90% accuracy), while consuming 2.2 mJ per classification, or an ultralow energy consumption of less than 91 μJ per classification with an accuracy of 64% -3.2× better than chance.	0.9868308901786804	Medium	Semantic Scholar
While much work has focused on the design of actuators for inputting energy into robotic systems, less work has been dedicated to devices that remove energy in a controlled manner, especially in the field of soft robotics.	0.8808043003082275	Medium	Semantic Scholar
In this letter, we leverage the concept of layer jamming, previously used for variable stiffness devices, to create a controllable, high force density, soft layer jamming brake (SLJB).	0.9444563388824463	Medium	Semantic Scholar
In addition, we also study these problems from the parameterized complexity perspective, and obtain some fixed-parameter tractability results.	0.8793792724609375	Medium	Semantic Scholar
In this paper, we develop a receding-horizon ergodic control approach, based on hybrid systems theory, that has the potential to fill this gap.	0.9559054374694824	Medium	Semantic Scholar
We establish a theoretical framework for global stability guarantees with respect to a distribution.	0.9838327169418335	Medium	Semantic Scholar
Moreover, the approach is distributable across multiple agents so that each agent can independently compute its own control while sharing statistics of its coverage across a communication network.	0.7203084230422974	Medium	Semantic Scholar
We demonstrate the method in both simulation and in experiment in the context of target localization, illustrating that the algorithm is independent of the number of targets being tracked and can be run in real time on computationally limited hardware platforms.	0.799425482749939	Medium	Semantic Scholar
Instead, we propose active exploration of the environment, where the flying robot chooses regions to map in a way that optimizes the overall response time of the system, which is the combined time for the air and ground robots to execute their missions.	0.6845077872276306	Medium	Semantic Scholar
This terrain information is used to estimate feasible and efficient paths for the ground robot.	0.9196823835372925	Medium	Semantic Scholar
We demonstrate the performance and capabilities of the proposed system in simulated and real-world outdoor experiments.	0.9557818174362183	Medium	Semantic Scholar
The backbone of the method is a separable two-dimensional (2D) random field (RF) model of neural spike rasters, in which the joint conditional intensity function of a neuron over time and trials depends on two latent Markovian state sequences that evolve separately but in parallel.	0.9884882569313049	Medium	Semantic Scholar
Overall, the separable 2D RF model provides a detailed, interpretable characterization of the dynamics of neural spiking that accompany the learning of a contingency.	0.9119131565093994	Medium	Semantic Scholar
A multi-agent system is considered, which consists of several mobile sensing platforms with the goal to identify the parameters of a spatio-temporal process modeled by a partial differential equation.	0.926368236541748	Medium	Semantic Scholar
Specifically, an exploration of a diffusion process driven by an unknown number of sparsely located sources is considered.	0.8342798948287964	Medium	Semantic Scholar
In addition, an exploration strategy to guide the agents to more informative sampling locations is proposed; this accelerates identification of the source parameters.	0.7998204231262207	Medium	Semantic Scholar
Inspired by the idea of series elastic actuator (SEA) this letter introduces the new concept of series elastic link (SEL), which exploits the inherent flexibility of plastic links to implement series compliance.	0.7302888035774231	Medium	Semantic Scholar
Then, focusing on a single-DOF setup it shows that, beyond their economic advantage, SELs lead to enhanced safety and more accurate force control with respect to traditional SEA implementations.	0.986064612865448	Medium	Semantic Scholar
The connections with the classical linear quadratic gaussian (LQG) optimal control problem, of which the proposed learning paradigm is a nontrivial variation as it involves random matrices, are investigated.	0.8807560205459595	Medium	Semantic Scholar
The obtained optimal solutions are compared with the Kalman filter estimate of the parameter vector to be learned.	0.97994464635849	Medium	Semantic Scholar
It is shown that the proposed algorithm is less sensitive to outliers with respect to the Kalman estimate (thanks to the presence of the regularization term), thus providing smoother estimates with respect to time.	0.9395656585693359	Medium	Semantic Scholar
The basic formulation of the proposed online learning framework refers to a discrete-time setting with a finite learning horizon and a linear model.	0.9861170649528503	Medium	Semantic Scholar
Although an axial rotational insertion is an effective approach for minimizing this problem, needle deflection still depends on the insertion angle with respect to the tissue boundary.	0.8403666615486145	Medium	Semantic Scholar
Since the human body consists of multilayered tissues of various shapes and mechanical properties, preoperative planning of an optimal path is a key factor for achieving a successful insertion.	0.9284768104553223	Medium	Semantic Scholar
To increase the accuracy of the model, we incorporated the effect of distances from tissue boundaries and the probability that the deflection is acceptable by incorporating weighting factors into the model.	0.9367324709892273	Medium	Semantic Scholar
To validate the model, we performed experiments involving four scenarios of two- and three-layered tissues.	0.9837412238121033	Medium	Semantic Scholar
The results showed that the proposed model is capable of determining the optimal insertion path in all scenarios.	0.9747834801673889	Medium	Semantic Scholar
We introduce a novel data-driven approach for face inpainting, which makes use of the observable region of an occluded face as well as its inferred high-level facial attributes, namely gender, ethnicity, and expression.	0.9456707239151001	Medium	Semantic Scholar
Based on the intuition that the realism of a face inpainting result depends significantly on its overall consistency with respect to these high-level attributes, our approach selects a guidance face that matches the targeted attributes and utilizes it together with the observable input face regions to inpaint the missing areas.	0.7768828272819519	Medium	Semantic Scholar
These two sources of information are balanced using an adaptive optimization, and the inpainting is performed on the intrinsic image layers instead of the RGB color space to handle the illumination differences between the target face and the guidance face to further enhance the resulting visual quality.	0.9062082171440125	Medium	Semantic Scholar
54th IEEE Conf.	0.8033613562583923	Medium	Semantic Scholar
Control , 2015, pp.	0.6935927867889404	Medium	Semantic Scholar
A set of robot simulations with a human-in-the-loop is conducted for a teleoperated unmanned aerial vehicle tracking task.	0.9721497893333435	Medium	Semantic Scholar
The results demonstrate that our allocation strategy can capture human autonomy allocation pattern with an accuracy of 64.05 %.	0.882786750793457	Medium	Semantic Scholar
The results show that our algorithm has a high degree of stability with respect to parameter selection while outperforming conventional extrapolation approaches.	0.9891687631607056	Medium	Semantic Scholar
In addition, we applied our proposed approach in an industrial application, where the characterization of a ventilation system is supported by a ground mobile robot.	0.8067759871482849	Medium	Semantic Scholar
The results show that, despite local differences, similar air flow patterns prevail over time.	0.9169394969940186	Medium	Semantic Scholar
A human-robot dialogue system [9] has been developed in joint-action science and technology to solve a construction task collaboratively with a human.	0.9171324372291565	Medium	Semantic Scholar
The use of immersive virtual environments is also reported in [10] to evaluate human trust and perceived safety in response to robot actions during a collaborative construction.	0.8370915055274963	Medium	Semantic Scholar
This letter considers a common calibration problem in robotics: determining the orientation of a three-axis gyro relative to a three-axis magnetometer.	0.7123391032218933	Medium	Semantic Scholar
This letter first forms the calibration problem as <inline-formula> <tex-math notation="LaTeX"> $R_i X m_i = R_j X m_j $</tex-math> </inline-formula> and then presents two methods to solve the equation on <inline-formula> <tex-math notation="LaTeX"> $SO (3) $</tex-math> </inline-formula>.	0.9739992022514343	Medium	Semantic Scholar
Both simulation and experiments on large-scale bulky unmanned aerial vehicles (UAVs) are provided to show that the proposed formulation along with the two solvers can successfully calibrate large misalignments under small and casual movements of the UAV.	0.7805944085121155	Medium	Semantic Scholar
Prostate brachytherapy is a therapeutic procedure where radioactive agents are implanted within the prostate using long needles for the purpose of cancer irradiation.	0.7397846579551697	Medium	Semantic Scholar
This is difficult to achieve as the beveled needle tip causes needle deflection.	0.6869491338729858	Medium	Semantic Scholar
The most common steering input has, however, been axial needle rotation.	0.9839422702789307	Medium	Semantic Scholar
The results show that the algorithm is able to steer the needle toward the desired target whereas only using lateral needle actuation as steering input.	0.9588392376899719	Medium	Semantic Scholar
Approaches based solely on visual cues or on a low-cost Global Positioning System (GPS) are easily prone to fail in such scenarios.	0.946002185344696	Medium	Semantic Scholar
Along with a suitable motion model, our system also integrates two additional types of constraints, namely, a Digital Elevation Model and a Markov Random Field assumption.	0.9495741128921509	Medium	Semantic Scholar
We demonstrate how using these additional cues substantially reduces the error along the altitude axis and, moreover, how this benefit spreads to the other components of the state.	0.6983284950256348	Medium	Semantic Scholar
Self-stabilization is defined as the ability to restore its original state after a disturbance without any feedback control.	0.76583331823349	Medium	Semantic Scholar
Based on this investigation, the method of designing a new actuator that can assign a self-stabilizing function to a robotic arm is introduced and a self-stabilizing manipulator is physically realized.	0.9434378743171692	Medium	Semantic Scholar
As a result, a theoretically predicted self-stabilizing function is experimentally verified and explains why a biological musculoskeletal system can be stabilized with feedforward control.	0.9805430173873901	Medium	Semantic Scholar
Most Non-Rigid Structure from Motion (NRSfM) solutions are based on factorization approaches that allow reconstructing objects parameterized by a sparse set of 3D points.	0.9850758910179138	Medium	Semantic Scholar
While there have been recent attempts at bringing NRSfM to a dense domain, using for instance variational formulations, these are computationally demanding alternatives which require certain spatial continuity of the data, preventing their use for articulated shapes with large deformations or situations with multiple discontinuous objects.	0.9168820381164551	Medium	Semantic Scholar
While similar frameworks have been used before to model distributions over shapes, here we show that formulating the problem in terms of distributions over trajectories brings remarkable improvements, especially in generality and efficiency.	0.9184366464614868	Medium	Semantic Scholar
We evaluate the proposed approach in a variety of scenarios including one or multiple objects, sparse or dense reconstructions, missing observations, mild or sharp deformations, and in all cases, with minimal prior knowledge and low computational cost.	0.90523761510849	Medium	Semantic Scholar
The correspondence is that layer number in a feedforward artificial network setting is the analog of time in the data assimilation setting.	0.939823567867279	Medium	Semantic Scholar
We add a perspective that expands on how methods from statistical physics and aspects of Lagrangian and Hamiltonian dynamics play a role in how networks can be trained and designed.	0.9394224882125854	Medium	Semantic Scholar
Calculations on simple models from both sides of the equivalence are reported.	0.928480863571167	Medium	Semantic Scholar
Also discussed is a framework in which the time or layer label is taken to be continuous, providing a differential equation, the Euler-Lagrange equation and its boundary conditions, as a necessary condition for a minimum of the cost function.	0.9786564111709595	Medium	Semantic Scholar
Their well-studied implementation in a discrete time/layer, while respecting the symplectic structure, is addressed.	0.9883344173431396	Medium	Semantic Scholar
This synchronized the information from the user's physical environment with its counterpart in the pet's virtual environment.	0.9109667539596558	Medium	Semantic Scholar
In order to provide flexible services, all IoT devices were agentized to form reconfigurable agents.	0.9777578115463257	Medium	Semantic Scholar
In our experimental evaluation, this bidirectional mapping empowered users to flexibly control remote appliances anywhere and anytime in a more natural way, which enabled users to embed interactions with the ES CPS into their daily routine.	0.9027104377746582	Medium	Semantic Scholar
Spiking neural networks (SNN) are the third generation of artificial neural networks.	0.9659704566001892	Medium	Semantic Scholar
SNN are the closest approximation to biological neural networks.	0.9578076004981995	Medium	Semantic Scholar
Biological neural networks often require a lower number of neurons compared to other controllers based on artificial neural networks.	0.8919066786766052	Medium	Semantic Scholar
Particular attention has been paid to optimizing the structure and size of the neural network.	0.9385115504264832	Medium	Semantic Scholar
Simulations show that the proposed control based on SNN exhibits superior performance compared to other approaches based on Neural Networks and SNNs.	0.9746268391609192	Medium	Semantic Scholar
In order to achieve high-speed flight of a damaged quadrotor with complete loss of a single rotor, a multiloop hybrid nonlinear controller is designed.	0.9752464890480042	Medium	Semantic Scholar
Electromagnetic formation flight (EMFF) denotes a method of formation flight control in which a cluster of spacecraft are equipped with controllable magnetic dipoles for coordination of their relative positions using interdipole forces.	0.9163205027580261	Medium	Semantic Scholar
We present a method for finding a minimum-power dipole solution for a given set of desired interdipole forces.	0.9900001287460327	Medium	Semantic Scholar
The set of Hankel matrices obtained by varying the feature type and the scale is used within a boosting approach to train a strong classifier.	0.8619821071624756	Medium	Semantic Scholar
Multifocus image fusion is an efficient technology that can synthesize an all-in-focus image using several partially focused images.	0.9892273545265198	Medium	Semantic Scholar
In this letter, from the aspect of focus region detection, we propose a novel multifocus image fusion method based on a fully convolutional network (FCN) learned from synthesized multifocus images.	0.9267385601997375	Medium	Semantic Scholar
The primary novelty of this method is that the pixel-wise focus regions are detected through a learning FCN, and the entire image, not just the image patches, are exploited to train the FCN.	0.9073396921157837	Medium	Semantic Scholar
Next, an inversed score map is averaged with another score map to produce an aggregative score map, which take full advantage of focus probabilities in two score maps.	0.9885187149047852	Medium	Semantic Scholar
We implement the fully connected conditional random field (CRF) on the aggregative score map to accomplish and refine a binary decision map for the fusion task.	0.9307056069374084	Medium	Semantic Scholar
Finally, we exploit the weighted strategy based on the refined decision map to produce the fused image.	0.8295292854309082	Medium	Semantic Scholar
We propose novel haptic guidance methods for a dual-arm telerobotic manipulation system, which are able to deal with several different constraints, such as collisions, joint limits, and singularities.	0.9433021545410156	Medium	Semantic Scholar
These problems motivate us to seek an effective and efficient way to preserve the high-order proximity in embedding vectors when the networks evolve over time.	0.7258402109146118	Medium	Semantic Scholar
Specifically, we adopt the generalized SVD (GSVD) to preserve the high-order proximity.	0.7685517072677612	Medium	Semantic Scholar
Further, we propose an accelerated solution to the DHPE model so that it achieves a linear time complexity with respect to the number of nodes and number of changed edges in the network.	0.677308201789856	Medium	Semantic Scholar
Our empirical experiments on one synthetic network and several real-world networks demonstrate the effectiveness and efficiency of the proposed method.	0.7573925852775574	Medium	Semantic Scholar
This paper presents an efficient approach to contact force distribution, which is aimed at computing optimal contact forces to generate the required wrench for grasping an object.	0.9561435580253601	Medium	Semantic Scholar
We propose a novel method for real-time face alignment in videos based on a recurrent encoder–decoder network model.	0.7997137904167175	Medium	Semantic Scholar
At the spatial level, we add a feedback loop connection between the combined output response map and the input, in order to enable iterative coarse-to-fine face alignment using a single network model, instead of relying on traditional cascaded model ensembles.	0.956861138343811	Medium	Semantic Scholar
We perform a comprehensive experimental analysis, showing the importance of each component of our proposed model, as well as superior results over the state of the art and several variations of our method in standard datasets.	0.9723085761070251	Medium	Semantic Scholar
For older adults, familiarity plays an important role in reducing driving errors, improving wayfinding, and maintaining driving confidence.	0.8883760571479797	Medium	Semantic Scholar
Results from the generalized mixed effects regression showed that older drivers were less likely to drive a suggested low-risk route when they were more familiar with the alternate routes.	0.9228113889694214	Medium	Semantic Scholar
Localizing an object accurately with respect to a robot is a key step for autonomous robotic manipulation.	0.8477851748466492	Medium	Semantic Scholar
We demonstrate that this localization can be performed very accurately, with millimetric errors, without using a single real image for training, a strong advantage since acquiring representative training data is a long and expensive process.	0.9892902970314026	Medium	Semantic Scholar
Conventional MTL works under the offline or batch setting, and suffers from expensive training cost and poor scalability.	0.9652682542800903	Medium	Semantic Scholar
To address such inefficiency issues, online learning techniques have been applied to solve MTL problems.	0.9862746000289917	Medium	Semantic Scholar
In this paper, we propose a robust online MTL framework that overcomes this restriction by decomposing the weight matrix into two components: The first one captures the low-rank common structure among tasks via a nuclear norm and the second one identifies the personalized patterns of outlier tasks via a group lasso.	0.9752488732337952	Medium	Semantic Scholar
Even though the above framework achieves good performance, the nuclear norm that simply adds all nonzero singular values together may not be a good low-rank approximation.	0.8654635548591614	Medium	Semantic Scholar
To improve the results, we use a log-determinant function as a non-convex rank approximation.	0.9861583113670349	Medium	Semantic Scholar
The adaptive deep Q-learning strategy combines the feature-extracting capability of deep learning and the decision-making of reinforcement learning to form an adaptive Q-learning deep belief network (Q-ADBN).	0.9468260407447815	Medium	Semantic Scholar
Second, Q-ADBN receives Q-function (reward signal) during recognition of the current states, and the final handwritten digits recognition is implemented by maximizing the Q-function using Q-learning algorithm.	0.9307873249053955	Medium	Semantic Scholar
Finally, experimental results from the well-known MNIST dataset show that the proposed Q-ADBN has a superiority to other similar methods in terms of accuracy and running time.	0.9703004956245422	Medium	Semantic Scholar
Explaining causal reasoning in the form of directed acyclic graphs (DAGs) yields nodal structures with multivariate relationships.	0.90613853931427	Medium	Semantic Scholar
In real-world phenomena, these effects can be seen as multiple feature dependency with unmeasured external influences or noises.	0.9855923652648926	Medium	Semantic Scholar
Here, we propose a multivariate additive noise model (MANM) to solve these issues while analyzing and presenting a multi-nodal causal structure.	0.9467805027961731	Medium	Semantic Scholar
Results show that MANM has better causal model construction ability, producing few extra sets of direction with no missing or wrong directions and can estimate every possible causal direction in complex feature sets.	0.8199492692947388	Medium	Semantic Scholar
This paper proposes a point-to-point dynamic trajectory planning technique for reaching a series of poses with a six-degree-of-freedom (six-DOF) cable-suspended parallel robot.	0.8296661376953125	Medium	Semantic Scholar
Each trajectory segment is designed to have zero translational and rotational velocity at its endpoints; transitions between segments have translational and rotational acceleration continuity.	0.8942314386367798	Medium	Semantic Scholar
Kinematic constraints are satisfied through the selection of the coefficients for this function.	0.9898291230201721	Medium	Semantic Scholar
Dynamic constraints are imposed by defining feasible regions within the workspace for each segment endpoint, based on the previous endpoint.	0.9886165857315063	Medium	Semantic Scholar
Thus, as a general nonlinear distance family, the Bregman distance is a suitable distance function for learning to rank, due to its strong generalization ability for distance functions, and its nonlinearity for exploring the general patterns of data distributions.	0.9508182406425476	Medium	Semantic Scholar
The experiments of data ranking on real-world datasets show the superiority of this method to the state-of-the-art literature, as well as its robustness to the noisily labeled outliers.	0.9305475950241089	Medium	Semantic Scholar
Our algorithm uses the depth data to determine if the horizontal planes in the scene are valid steps of a staircase judging their dimensions and relative positions.	0.9269080758094788	Medium	Semantic Scholar
As a result we obtain a scaled model of the staircase with the spatial location and orientation with respect to the subject.	0.7990671992301941	Medium	Semantic Scholar
The visual odometry is also estimated to continuously recover the current position and orientation of the user while moving.	0.8989786505699158	Medium	Semantic Scholar
Simultaneously, the detection of the staircase during the traversal is used to correct the drift of the visual odometry.	0.9745724201202393	Medium	Semantic Scholar
Additional experiments have also been carried out, recording our own natural scenes with a chest-mounted RGB-D camera in indoor scenarios.	0.8544648885726929	Medium	Semantic Scholar
This paper proposes and evaluates a fast classifier, extreme learning machine (ELM), to classify individual and combined finger movements on amputees and non-amputees.	0.8997998833656311	Medium	Semantic Scholar
Therefore, it can accelerate the training time of SLFNs.	0.9238670468330383	Medium	Semantic Scholar
In addition to the classifier evaluation, this paper evaluates various feature combinations to improve the performance of M-PR and investigate some feature projections to improve the class separability of the features.	0.9820619225502014	Medium	Semantic Scholar
Furthermore, this paper provides comparisons of ELMs and other well-known classifiers such as linear discriminant analysis (LDA), k-nearest neighbour (kNN), support vector machine (SVM) and least-square SVM (LS-SVM).	0.9800565242767334	Medium	Semantic Scholar
The experimental results also indicate that the accuracy gap of the M-PR on the amputees and non-amputees is not too much with the accuracy of 98.55% on amputees and 99.5% on the non-amputees using six electromyography (EMG) channels.	0.9446834325790405	Medium	Semantic Scholar
Subterranean environments are often unmapped and challenged by low-lighting conditions and communication constraints.	0.8718456625938416	Medium	Semantic Scholar
The proposed approach minimizes the squared L2 norm between two distributions through an on-manifold parameterization of the objective function.	0.8673493266105652	Medium	Semantic Scholar
The approach is evaluated in a feature-scarce mine, unstructured cave, and on open-source data of an office environment with both light detection and ranging (LIDAR) and depth sensors.	0.982875406742096	Medium	Semantic Scholar
In the context of robot navigation based on vision, lifelong applications include scenarios with substantial perceptual changes due to changes in season, illumination and weather.	0.9792975783348083	Medium	Semantic Scholar
We compute a similarity matrix over all image descriptors and leverage the sequential nature of typical image streams with a flexible transition scheme in the Bayes filter framework.	0.9713519811630249	Medium	Semantic Scholar
Since we compute a probability distribution over the entire state space, our approach can handle complex trajectories that may include same season loop-closures as well as fragmented sub-sequences.	0.8212653994560242	Medium	Semantic Scholar
Existing indoor localization systems require additional equipment, such as WiFi receivers and distributed beacons to capture the necessary information to accurately calculate direction and location.	0.9783921837806702	Medium	Semantic Scholar
Image-based localization is mostly used in outdoor environments to compensate for the deficiency of weak GPS signals in large building areas.	0.8442558646202087	Medium	Semantic Scholar
We then perform the image and video retrieval based on the trained multi-task classifiers to determine scene location and orientation.	0.9837367534637451	Medium	Semantic Scholar
Experiments on the KITTI dataset demonstrate that object configurations can indeed be used as a complementary cue to appearance-based viewpoint estimation.	0.8458166718482971	Medium	Semantic Scholar
Finally, our results suggest that, following a cautious relational neighbor formulation brings improvements over its aggressive counterpart for the task of object viewpoint estimation.	0.9827473759651184	Medium	Semantic Scholar
It is therefore difficult to forecast, analyze, and quantify these processes by using simple empirical equations.	0.9544101357460022	Medium	Semantic Scholar
Modeling and forecasting of reservoir water dynamics are not exceptions in this respect, as these involve various challenges due to the effect of meteorological factors, natural processes of stream flow, climatic change, and so on.	0.9451383948326111	Medium	Semantic Scholar
Though FORWARD has been demonstrated with respect to a case study on forecasting reservoir live capacity, the model possesses a generic structure that can also be applied in other domains by introducing minimal augmentation.	0.9348300695419312	Medium	Semantic Scholar
Recordings of neural network activity in vitro are increasingly being used to assess the development of neural network activity and the effects of drugs, chemicals and disease states on neural network function.	0.8218415379524231	Medium	Semantic Scholar
Historically, synchrony of networks in vitro has been assessed either by determination of correlation coefficients (e.g.	0.9880901575088501	Medium	Semantic Scholar
The present study examines the application of Normalized Multiinformation (NMI) as a scalar measure of shared information content in a multivariate network that is robust with respect to changes in network size.	0.9589332342147827	Medium	Semantic Scholar
NMI is shown to be more sensitive to developmental effects than first order synchronous and nonsynchronous measures of network complexity.	0.9838114380836487	Medium	Semantic Scholar
Our optimization of the transition rates is fully scalable with respect to the number of robots, number of species, and number of traits.	0.6824446320533752	Medium	Semantic Scholar
The metric defines the notion of minspecies, i.e., the minimum set of species that are required to achieve a given goal.	0.9800670742988586	Medium	Semantic Scholar
A single vehicle cannot carry out all tasks in a large scale terrain; hence, it needs a certain degree of autonomy in performing robust decision making and awareness of the mission/environment to trade-off between tasks to be completed, managing the available time, and ensuring safe deployment at all stages of the mission.	0.9201215505599976	Medium	Semantic Scholar
Synchronization between higher and lower level modules is efficiently configured to manage the mission time and to guarantee on-time termination of the mission.	0.7869347333908081	Medium	Semantic Scholar
The analysis of the captured results from different simulated missions confirm the efficiency and inherent robustness of the introduced architecture in efficient time management, safe deployment, and providing beneficial operation by proper prioritizing the tasks in accordance with mission time.	0.9797685742378235	Medium	Semantic Scholar
The key ideas, including the systematic use of surface normal information, are illustrated with one-dimensional and two-dimensional examples, and then applied to simulated and real pointcloud data for 3-D objects.	0.9816513657569885	Medium	Semantic Scholar
Qualitative and quantitative analysis of the results reveals the superiority of the proposed approach over existing GPIS configurations that do not exploit prior knowledge.	0.9599299430847168	Medium	Semantic Scholar
In robotic devices designed for rehabilitation, deweighting is performed by applying forces to the arm, either joint-by-joint (e.g., with exoskeletons) or at a single point (e.g., with end-effector-based manipulanda).	0.971858024597168	Medium	Semantic Scholar
This paper formulates the gravity compensation strategy for spatial (three-dimensional) manipulanda, considers the effect of the force applied by the robotic device on the generalized dynamics of the upper limb and critically evaluates the advantages and limitations of this approach.	0.9622858166694641	Medium	Semantic Scholar
Additionally, the proposed strategy is validated on the EMU robot, designed with the emphasis on its dynamically transparent mechanical transmission to allow an impedance control approach.	0.856114387512207	Medium	Semantic Scholar
The agents ’ states evolve according to a continuous-time Markov chain on a bidirected graph, and the density-feedback laws are designed to prevent the agents from switching between states at equilibrium.	0.876398503780365	Medium	Semantic Scholar
Since these feedback laws violate positivity constraints on the control inputs, we construct rational feedback laws that respect these constraints and have the same stabilizing properties as the original feedback laws.	0.9480253458023071	Medium	Semantic Scholar
We validate the effectiveness of these control laws through numerical simulations with different agent populations and graph sizes and through multirobot experiments on spatial redistribution among four regions.	0.989714503288269	Medium	Semantic Scholar
Numerous approaches have been developed to simulate contact dynamics.	0.892026424407959	Medium	Semantic Scholar
Even though real bodies are not rigid, idealized rigid contact models have been used widely and productively for decades.	0.9291790723800659	Medium	Semantic Scholar
However, the resulting nonsmooth dynamics can be computationally difficult to solve or use in model-based planning and control, motivating researchers to propose various relaxations of the idealized contact models.	0.949282169342041	Medium	Semantic Scholar
The results can help inform roboticists when comparing and selecting models for their specific applications.	0.9457995891571045	Medium	Semantic Scholar
Achieving cutting-edge mechanical properties of metal parts realized by additive manufacturing (AM) demands articulated process control strategies, due to the multitude of physical phenomena involved in this kind of manufacturing processes.	0.9660542607307434	Medium	Semantic Scholar
Complexity is even higher for what concerns the direct energy deposition (DED) technique, which offers much more potential flexibility and efficiency with respect to other metal AM technologies, at the cost of more difficult process control.	0.749481737613678	Medium	Semantic Scholar
Humanoids are, by definition, robotic systems for which the control of interaction forces with the environment is elemental for the accomplishment of any loco-manipulation task.	0.7645432353019714	Medium	Semantic Scholar
This paper describes a method for estimating the contact forces for humanoids physically interacting with the environment.	0.9606578946113586	Medium	Semantic Scholar
With respect to the estimation problem for manipulators, these robotic systems introduce some peculiar challenges related to the presence of redundantly actuated kinematic loops.	0.7484871745109558	Medium	Semantic Scholar
The considered interaction is not limited to specific points of the humanoid body since the proposed method also allows localization of the contact point without resorting to other sensing techniques, like, e.g., vision.	0.948279082775116	Medium	Semantic Scholar
Then, we modify the algorithm PDBSCAN to an improved version (PDBSCANi), by using a better cluster assignment strategy to ensure that every object will be assigned to the most appropriate cluster, thus solving the issue of nonadaptive threshold (for direct density reachability judgement) in FDBSCAN.	0.8793306946754456	Medium	Semantic Scholar
Furthermore, as PDBSCAN and PDBSCANi have difficulties for clustering uncertain data with non-uniform cluster density, we propose a novel hierarchical density-based algorithm POPTICS by extending the definitions of PDBSCAN, adding new definitions of fuzzy core distance and fuzzy reachability distance, and employing a new clustering framework.	0.9892535209655762	Medium	Semantic Scholar
Following Lehky, Kiani, Esteky, and Tanaka (2011 , 2014), where the response statistics of 674 IT neurons to 806 image stimuli are analyzed using three measures (kurtosis, Pareto tail index, and intrinsic dimensionality), we investigate the three issues in this letter using the same three measures: (1) the similarities and differences of the neural response statistics between VGG19 and primate IT cortex, (2) the variation trends of the response statistics of VGG19 neurons at different layers from low to high, and (3) the variation trends of the response statistics of VGG19 neurons when the numbers of stimuli and neurons increase.	0.891918957233429	Medium	Semantic Scholar
( 2014), whereas those at the high fully connected layers are close to or lower than 100.	0.8049448132514954	Medium	Semantic Scholar
Transposition is a tendency for organisms to generalize relationships between stimuli in situations where training does not objectively reward relationships over absolute, static associations.	0.8813292384147644	Medium	Semantic Scholar
The DNF model operates on dynamic rather than linear neural relationships, but it still functions by way of gradient interactions, and it does not invoke relational conceptual understanding in order to explain transposition behaviors.	0.8151537775993347	Medium	Semantic Scholar
We also derive the latent consensus function of SEC, which to our best knowledge is the first to bridge co-association matrix based methods to the methods with explicit global objective functions.	0.9425269961357117	Medium	Semantic Scholar
Further, we prove in theory that SEC holds the robustness, generalizability, and convergence properties.	0.9846721291542053	Medium	Semantic Scholar
However, due to the lack of valid datasets, most previous studies are still restricted to basic emotions with single label.	0.7401166558265686	Medium	Semantic Scholar
In this paper, we present a novel multi-label facial expression database, RAF-ML, along with a new deep learning algorithm, to address this problem.	0.934601902961731	Medium	Semantic Scholar
Specifically, a crowdsourcing annotation of 1.2 million labels from 315 participants was implemented to identify the multi-label expressions collected from social network, then EM algorithm was designed to filter out unreliable labels.	0.8019455075263977	Medium	Semantic Scholar
The essential idea underlying the proposed dosLDA is that a pair of objective and subjective selection variables are explicitly employed to encode the interplay between topics and discriminative power for the words in documents in a supervised manner.	0.9602558612823486	Medium	Semantic Scholar
The grouping principle yields superior clustering results when mining arbitrarily-shaped clusters in data.	0.9810380339622498	Medium	Semantic Scholar
Instead of removing the longest edges from MST, our algorithm groups the data set based on the minimax similarity.	0.9798932671546936	Medium	Semantic Scholar
Finally, the assignment of all data points can be achieved through their corresponding supernodes.	0.9740206003189087	Medium	Semantic Scholar
In this letter, we address the modeling and learning of complex nonlinear rigid-body motions employing Gaussian processes.	0.9899866580963135	Medium	Semantic Scholar
Results obtained from our model reveal a new characteristic of depth perception.	0.9826218485832214	Medium	Semantic Scholar
