	convention	index	label	provenance	text
4977	renown	4977	1	Manually_gathered	"the clavey dispute, advocates for both sides had at their disposal a well-developed set of tools (used in political disputes of all sorts in the united states) for generating public and media attention, such as a fax network for press releases, slick bumper stickers (the opposition   s read simply: save the clavey""), guest editorials sent out to newspapers for consideration, slide shows, newsletters and mass mailings, endorsement campaigns and announcements, and a distinctly american form of pamphlet, the ""alert"". """
4978	renown	4978	1	Manually_gathered	interviews with key environmental leaders in the clavey dispute reveal they were explicitly concerned with making the clavey a well-known issue, particularly among environmentally minded citizens in san francisco and nationwide, and among key elected officials such as national democratic congressional representatives who might endorse the opposition campaign. 
4979	renown	4979	1	Manually_gathered	"trpt worked with national environmental groups including american rivers, which publishes an annual list of the ten most endangered rivers"" in the united states and generates a great deal of national media coverage. """
4980	renown	4980	1	Manually_gathered	"the head of trpt, johanna thomas, said the national groups acted kind of like a public relations firm for the river, because they had the ability to put out materials and reach a huge audience, much like advertisers do"". """
4981	renown	4981	1	Manually_gathered	this advertisement for the river then paid crucial dividends in the form of pressure on the dam proponents to recognize that not just the politicians were against the dam but also masses of people from throughout the state and nation, many of whom wrote letters to government calling for a halt to the project. 
4982	renown	4982	1	Manually_gathered	"she contends, i think it was very threatening when [tid] saw that the clavey was getting this kind of attention"". """
4983	renown	4983	1	Manually_gathered	the denunciation of these publicity efforts by the dam proponents also suggests the relevance and power of opinion claims. 
4984	renown	4984	1	Manually_gathered	"mills attempts to play down the national renown of the clavey by pointing out that most of the people who wrote opposition letters were outsiders"" who would never see the river and had no ""stake"" in the dispute. """
4985	renown	4985	1	Manually_gathered	he characterized them as professional adversaries of any dams, who for that reason should have no weight in local decision-making. 
4986	renown	4986	1	Manually_gathered	"mills goes further to argue against judging the project in terms of opinion at all; he believes opinion evaluations are dangerous because opinion is so fickle and so easily manipulated by public affairs gurus"" and ""spin doctors"" who know how to ""push buttons"" on ""whatever   s popular right now"". """
4987	renown	4987	1	Manually_gathered	another project supporter, shirley campbell, also acknowledged the importance of opinion on a local level. 
4988	renown	4988	1	Manually_gathered	she helped start the wise use group tucare partly because she wanted to counter the loud publicity from the environmentalists. 
4989	renown	4989	1	Manually_gathered	"thus, the clavey dispute in the local area took on the appearance of a public opinion war"" because both sides effectively utilized the many tools available to them. """
4990	renown	4990	1	Manually_gathered	while public opinion is also at stake in the somport case, the goal of generating media attention and public notoriety is less explicitly pursued by the participants, and the mechanisms for renown are much less developed. 
4991	renown	4991	1	Manually_gathered	the famous singer of protest songs, renaud, made headlines when he came out against the tunnel, and he has continued to make dramatic public statements denouncing the tunnel. 
4992	renown	4992	1	Manually_gathered	also, there has been quite a lot of national and international press coverage of the large protests against the project. 
4993	renown	4993	1	Manually_gathered	"but there has been some reaction against the press treatment of the project, partly because the press were considered parisian"" and not local. """
4994	renown	4994	1	Manually_gathered	finally, the minister of the environment, brice lalonde, has been denounced by opponents as being overly concerned with managing his image through his prominent role in the dispute. 
4995	renown	4995	1	Manually_gathered	attracting the attention and influencing the opinion of politicians is another area of comparative difference. 
4996	renown	4996	1	Manually_gathered	this is an essential goal of both sides of the clavey conflict, and both sides were active in lobbying both directly and indirectly. 
4997	renown	4997	1	Manually_gathered	"the opposition coalitions actively sought the endorsement of key legislators, and even took many legislators on rafting trips with the goal of letting them personally experience"" the clavey. """
4998	renown	4998	1	Manually_gathered	much attention was given by the media to a visit by senator barbara boxer to the region, when she came out against the dam. 
4999	renown	4999	1	Manually_gathered	again, the denunciations of these renown tactics also reveal the significance of public attention in contributing to the fate of the project. 
5000	renown	5000	1	Manually_gathered	"activists in the clavey case even developed ingenious methods for informing the public and prompting ordinary citizens"" to write to their legislators. """
5001	renown	5001	1	Manually_gathered	for example, rafting companies active in fighting the dam had their guides talk to the customers about the dispute and (when they felt they had convinced them) ask them to write letters to their representatives and to ferc. 
5002	renown	5002	1	Manually_gathered	but also the idea of lobbying     trying to influence legislators outside of public settings or even publicly announcing endorsements of any one side in the dispute     would rarely be considered legitimate in france, while it is often (but not always) considered a legitimate tactic in the united states. 
5003	renown	5003	1	Manually_gathered	worth is nothing but the result of other people's opinion in the world of renown. 
5004	renown	5004	1	Manually_gathered	the measurement of people's worth depends on conventional signs of public esteem. 
5005	renown	5005	1	Manually_gathered	this kind of worth is based on nothing other than the number of individuals who grant their recognition. 
5006	renown	5006	1	Manually_gathered	it is hence entirely unrelated to the realm of personal dependencies and it is not linked to the person's self-esteem. 
5007	renown	5007	1	Manually_gathered	for this reason, disputes may arise when a gap between self-esteem and recognition by others comes to light: in this world, other people's recognition is reality. 
5008	renown	5008	1	Manually_gathered	as a guide we used a training book in public relations, principes et techniques des relations publiques. 
5009	renown	5009	1	Manually_gathered	in this world, relevant persons are well-known personalities, stars, opinion leaders, journalists. 
5010	renown	5010	1	Manually_gathered	they are worthy and great when they are famous, recognized, successful, or convincing. 
5011	renown	5011	1	Manually_gathered	the current objects in this world are trademarks, badges, message transmitters and receivers, press releases and booklets. 
5012	renown	5012	1	Manually_gathered	the right way of making relations is, then, to influence, to identify oneself to somebody, to appeal to or to speak about somebody, or to gossip and spread rumors. 
5013	renown	5013	1	Manually_gathered	the reality of public opinion (higher common principle)\ others (the), public (the, at large). 
5014	renown	5014	1	Manually_gathered	 fame (state of worthiness) reputed, recognized, visible, success (to have), distinguish (oneself), persuasive, attention getting. 
5015	renown	5015	1	Manually_gathered	 the desire to be recognized (digni1) self-love, respect (desire for). 
5016	renown	5016	1	Manually_gathered	 stars and their fans (subjects) personality (a famous), opinion leader, spokesperson, relay, journalist, public relations agent. 
5017	renown	5017	1	Manually_gathered	 names in the media (objects) brand, message, sender, receiver, campaign, public relation, press, interview, bulletin, medium, brochure, mailing, badge, audiovisual, atmosphere, setting. 
5018	renown	5018	1	Manually_gathered	 giving up secrets (investment) reveal. 
5019	renown	5019	1	Manually_gathered	 being recognized and identifying (reiation of worth) identification, strength. 
5020	renown	5020	1	Manually_gathered	persuasion (relationships) influence, convince, sensitize, attract, seduce, hook, penetrate, capture, launch, emit, circulate (cause to), propagate,  orient, amplify, talk about, cite. 
5021	renown	5021	1	Manually_gathered	 the public image (figures) audience, target, positioning. 
5022	renown	5022	1	Manually_gathered	 presentation of the event (test) demonstration, press conference, inauguration, open house (demonstration). 
5023	renown	5023	1	Manually_gathered	 the judgment of public opinion (judgmfnt} rumor, unconfirmed report, fashion, standing, sensation, repercussion, proper proportions (reduce to), measure (the audience). 
5024	renown	5024	1	Manually_gathered	 the evidence of success (evidence) known. 
5025	renown	5025	1	Manually_gathered	 indifference and banality (the fau) hidden, indifference (encounter), banal, forgotten, fuzzy image, deteriorated, faded, lost. 
5026	renown	5026	1	Manually_gathered	the world of fame unlike the domestic world, but similar in this respect to the market world, the world of public opinion places little value on memory. 
5027	renown	5027	1	Manually_gathered	"this is the feature andy warhol was alluding to in his famous announcement that a world is coming in which everyone will have fifteen minutes of fame"". """
5028	renown	5028	1	Manually_gathered	in the world of fame, there are few things that can consolidate and stabilize the relation between worth, which comes exclusively from the opinion of others, and the bearer of worth, an entity (person or thing) that is not qualified by properties scribed in its being in a lasting way. 
5029	renown	5029	1	Manually_gathered	this nonessentialist and purely relational character of the worth of fame may be precisely what has encouraged its adoption as a universal standard of measure by the schools of thought within the social sciences that like to highlight the structural and relativist properties of the social world. 
5030	renown	5030	1	Manually_gathered	in the world of fame, people may impose an order on beings and reach agreement in a just world by taking only the opinion of others into account. 
5031	renown	5031	1	Manually_gathered	"it is opinion that establishes equivalence, and the worth of each being depends on the opinion of others: to a large extent, the reactions of public opinion determine success"". """
5032	renown	5032	1	Manually_gathered	"persons are relevant inasmuch as they form a public whose opinion prevails,"" a public ""that creates public opinion"" and thereby constitutes the only ""true"" reality: ""isn't an opinion also a reality?"" """
5033	renown	5033	1	Manually_gathered	fame establishes worth. 
5034	renown	5034	1	Manually_gathered	in the world of public opinion, worthy beings are the ones that distinguish themselves, are visible, famous, recognized: their visibility depends on their more or less attention-getting, persuasive, informative character. 
5035	renown	5035	1	Manually_gathered	let us note that, in this world, the qualifiers of worth are applied without distinction to persons and to other beings, even though, as in the other worlds, only persons can reach the highest state. 
5036	renown	5036	1	Manually_gathered	people are all capable of reaching that state because they share the property of being moved by self-love. 
5037	renown	5037	1	Manually_gathered	selflove is what creates their dignity as human beings. 
5038	renown	5038	1	Manually_gathered	they have a common desire to be recognized, a common craving for respect. 
5039	renown	5039	1	Manually_gathered	"in the same way, questioned by someone from outside his own company ... , the participant wants to be able to explain what his own role is, and to be respected everywhere, since part of the reputation of the company for which he works reflects back on him"". """
5040	renown	5040	1	Manually_gathered	since worth derives solely from opinion, the other qualities, and in particular one's profession, are not taken into account in the operation of establishing equivalences that makes it possible to identify personalities or stars. 
5041	renown	5041	1	Manually_gathered	"a surgeon and an explorer may be equivalent when they are considered from the standpoint of fame: when a cosmonaut, a famous surgeon who has done successful heart transplants, or a celebrated explorer is featured at a company event, this is certain to attract the attention of the public"". """
5042	renown	5042	1	Manually_gathered	however, arrangements of worth may include persons who are neither big names nor their jam but who serve as judges responsible for focusing attention on the worth established by fame. 
5043	renown	5043	1	Manually_gathered	"this is the case, for example, with opinion leaders whose opinion prevails and who determine public opinion,"" journalists who judge whether or not public opinion is ""receptive"" or not, public relations agents, hostesses, spokesperson, and press agents. """
5044	renown	5044	1	Manually_gathered	access to fame, which is potentially possible from one day to the next for any being, however lacking in resources it may be, can also be supported by an arrangement of objects. 
5045	renown	5045	1	Manually_gathered	to make oneself known, it is a good idea to have a name, or, for products, a brand name, inscribed on a medium such as a label or a badge. 
5046	renown	5046	1	Manually_gathered	"communicating an opinion to the largest possible number of persons allows fame to spread by contagion; this is accomplished within an arrangement that includes a sender, a receiver, and a medium, an intermediary charged with conveying the message to its intended audience"". """
5047	renown	5047	1	Manually_gathered	"rooted in the world of fame (and not in the industrial or market world), a business enterprise can be thus defined as a sender addressing a receiver: the sender, that is, the company, and the receiver, that is, the public"". """
5048	renown	5048	1	Manually_gathered	"an effective arrangement, a good campaign that makes it possible to plant an image, thus presupposes a medium that is perfectly adapted to a specific message and capable of putting this message in the best light"". """
5049	renown	5049	1	Manually_gathered	the tools that help establish the worth of fame include brochures, flyers, booklets, magazines, newsletters, books, public relation offices, audiovisual productions, press releases, and interviews. 
5050	renown	5050	1	Manually_gathered	"it is essential to have the (company] leaders interviewed if they are well known; it is obvious that via a statement made or a position taken by mr. x, a big name, the company of which mr. x is president will be in the limelight"". """
5051	renown	5051	1	Manually_gathered	"as instruments for the worth of fame, objects that represent compromises with the industrial and civic worlds may be used, for example, public opinion surveys; by means of an industrial apparatus, these supply a yardstick for opinion"" or for the penetration of a message, that is, ""the fraction expressed in terms of the percentage of a population reached by a given medium"". """
5052	renown	5052	1	Manually_gathered	"however, in the logic of public opinion, this yardstick is sought not merely for its own sake, but also for the way it helps spread the message: the increasingly frequent recourse to public opinion surveys allows us to state the following fact: the publication of results indicating that a majority of persons has a given opinion reinforces the opinion of these persons, underwriting it, as it were, and influencing the opinion of others"". """
5053	renown	5053	1	Manually_gathered	the regular publication of surveys thus contributes to ensuring the transparency of the state of worthiness of famous beings who cannot hide the fluctuations of their standing. 
5054	renown	5054	1	Manually_gathered	having no secrets is the price paid, more generally, for reaching the state of worthiness in this world. 
5055	renown	5055	1	Manually_gathered	to be known, one must agree to reveal everything, keep nothing back, hide nothing from one\'s public. 
5056	renown	5056	1	Manually_gathered	"the public has a real allergy to secrets"". """
5057	renown	5057	1	Manually_gathered	stars thus give up not only their private lives but also individual or personal attitudes, which are denigrated in this world as extravagances or whims that might displease the public at large. 
5058	renown	5058	1	Manually_gathered	"similarly, one must abstain from any esotericism"" (a mode of expression that has high value in the inspired world), for this mode is treated as a manifestation of ostracism with respect to the majority. """
5059	renown	5059	1	Manually_gathered	"as a result, every act aimed at public opinion has to be carried out in relation to the least sophisticated sector, which implies that the same information must also be delivered to the most sophisticated sector. """
5060	renown	5060	1	Manually_gathered	in the world of public opinion, the relation of worth is a relation of identification. 
5061	renown	5061	1	Manually_gathered	the most worthy include the others because the latter identify with the former, as the fan identifies with the star. 
5062	renown	5062	1	Manually_gathered	but persons may also identify with objects that have been successful, and through these objects with the celebrities who have adopted and displayed them. 
5063	renown	5063	1	Manually_gathered	"thus every satisfied driver identifies with his car and \'defends\' it against judgments formulated by others"". """
5064	renown	5064	1	Manually_gathered	to include others is to be recognized by others, to attract their attention, to convince them, to obtain respect from them, to earn or win their support. 
5065	renown	5065	1	Manually_gathered	a being of great fame creates a public, constitutes it as such, just as much as that being is created by its public. 
5066	renown	5066	1	Manually_gathered	the person that succeeds in breaking through, in capturing the attention of the public, includes and imparts reality to the being of those who, owing to the recognition that they grant that person, ensure his celebrity. 
5067	renown	5067	1	Manually_gathered	"such a person takes on the potential strength of each of his audiences"" and manifests that strength by concentrating it in himself. """
5068	renown	5068	1	Manually_gathered	the term strength, although it is ambiguous, is used in the manual we are referring to here, as it is in hobbes's canonical texts, especially in the evocation of the way in which a famous person encompasses his public and increases in stature in proportion to its support. 
5069	renown	5069	1	Manually_gathered	the relation of inclusion among the worthy through their fame and their audience is expressed in terms of influence. 
5070	renown	5070	1	Manually_gathered	to establish a relation of influence, one has to hook, attract, alert, gain a following (fans) or a reputation, persuade, reach, sensitize, mobilize, interest, inform, seduce. 
5071	renown	5071	1	Manually_gathered	"subjected to such influences, opinion creates fashion; it circulates the way a rumor does in a communications network, and thus imparts value to the beings of that nature whose fame spreads mutually from one to another: if for example a company succeeds in inviting big names, stars, the reputation of those big names will carry over to the company itself"". """
5072	renown	5072	1	Manually_gathered	"being acquainted with something is equivalent to having heard of it: by virtue of hearing of [someone or something] in any number of ways, the public has the impression, even if it is not involved in a consumer relationship, that it knows [that person or thing] . """
5073	renown	5073	1	Manually_gathered	"talking about something, mentioning it, dropping a name, and publishing a book are all ways of getting a message across,"" of releasing, spreading a piece of information. """
5074	renown	5074	1	Manually_gathered	in this world in which everything that has value is immediately known and visible, persons are constantly making comparisons. 
5075	renown	5075	1	Manually_gathered	"thus, for example, the press, in all its forms, allows employees of a company to compare their company, their own working conditions and salaries, to other companies in the same sector, or even in other sectors"". """
5076	renown	5076	1	Manually_gathered	these crisscrossed comparisons weave a network. 
5077	renown	5077	1	Manually_gathered	persons who are receptive, receivers of the message, in tum become senders. 
5078	renown	5078	1	Manually_gathered	"public relations offices are used to stimulate the process by creating a network of free press agents"". """
5079	renown	5079	1	Manually_gathered	"in fact, those who have heard about something become its echoes, retransmit it, guaranteeing its repercussions; they convey information, they maintain the image, by multiplying and amplifying the message as a center of resonance"". """
5080	renown	5080	1	Manually_gathered	"similarly, a good public relations policy may make it possible, for example, owing to good contacts with the press, to amplify \'good information.\'"" ""a public"" thus plays ""a dual role: spectator and actor. """
5081	renown	5081	1	Manually_gathered	the public is a spectator when it receives certain information that may prompt a reaction of endorsement, opposition, or indifference. 
5082	renown	5082	1	Manually_gathered	"but then the public becomes an actor, for in most cases it will talk about that information to other publics to which it can communicate its opinion. """
5083	renown	5083	1	Manually_gathered	"one can intervene in this communications network, manipulate it in order to plant an image, launch or promote a product information emanating from the press, personalities, opinion leaders"" ""appears in the public eye"" and, by orienting and manipulating the image transmitted to the public, it positions the product. """
5084	renown	5084	1	Manually_gathered	the natural order distributes the range of images by positioning them in relation to their publics, which are divided up into targets or audiences. 
5085	renown	5085	1	Manually_gathered	in the world of fame, the peak moments are those during which these images become salient, for example during a presentation that places them in the spotlight under the gaze of others. 
5086	renown	5086	1	Manually_gathered	beings achieve worth only if the presentation is made visible, in a transparent space in which it can be looked at and compared. 
5087	renown	5087	1	Manually_gathered	"the presentation may take the form of a press conference, during which some important information is transmitted to journalists,"" or it may take the form of an inauguration or launching ""that brings together big names, carefully chosen and important audiences, and journalists,"" and which makes it possible, while producing ""as great a sensation as possible, ... to alert visitors and incite them to come in"". """
5088	renown	5088	1	Manually_gathered	"a demonstration serves as a medium, from the vehicle to the message, obvious or implied, which makes it possible to achieve the desired goal. """
5089	renown	5089	1	Manually_gathered	"consequently, the message may take on the form of a true message, it may communicate some information, or it may be only an ambiance, a climate that is created and that acts almost unconsciously on the audience present. """
5090	renown	5090	1	Manually_gathered	the brand name makes it possible to crystallize a trend in public opinion, through a brand image. 
5091	renown	5091	1	Manually_gathered	"turning the press into an instrument ensures the objectification of this demonstration by its repercussions, the sensation that is produced: the press is generally quick to echo the rumor and unconfirmed reports it picks up"". """
5092	renown	5092	1	Manually_gathered	in the world of public opinion, judgment is in fact manifested by the convergence of opinions that produce a rumor, an unconfirmed report. 
5093	renown	5093	1	Manually_gathered	"the demonstration is patent when this convergence is visible owing to the affluence of the world and can thus amplify itself on its own like a fashion: it is well known that the world attracts the world and that the circus atmosphere (in the good sense) is always a safe bet"". """
5094	renown	5094	1	Manually_gathered	the absence of judgment, in this world, consists in deluding oneself about one's own worth. 
5095	renown	5095	1	Manually_gathered	"only a demonstration of the judgment of public opinion makes it possible to reduce the tension between the worth one attributes to oneself (ideal) and the worth that is attributed to one by others (real): before undertaking any action at all on a brand image, it is important to know the real image (or the absence of a real image); to define with precision the ideal image that it would be desirable to promote"". """
5096	renown	5096	1	Manually_gathered	"to reduce a rumor or an unconfirmed report to its proper proportions, one must resort to the reactions of public opinion"". """
5097	renown	5097	1	Manually_gathered	the judgment may be supported, as we have already seen, by survey techniques that allow the establishment of a measure, a standing that helps reassure the celebrities of the undeniable worth that they are afforded by the recognition granted them. 
5098	renown	5098	1	Manually_gathered	indeed, in the world of public opinion, what is known is what is already obvious, and, conversely, what is either unknown to the majority (esoteric) or indistinguishable and lacking in relief is debatable. 
5099	renown	5099	1	Manually_gathered	"to be unworthy, in the logic of public opinion, is to be banal (not to have been debanalized""), ""not to have any image at all, which in general signifies a complete ignorance of the product,"" or else to have an image that is fuzzy, degraded, faded, lost; to be forgotten or hidden, to encounter indifference or opposition, in short, to disappear"": ""certain companies struggle ... not to lose it [their image], not to disappear"". """
5100	renown	5100	1	Manually_gathered	"all one has to do is keep a close eye on the press for a month to be persuaded of this: events that mobilize public opinion in a country for several days running are completely forgotten from one day to the next because they have disappeared from the newspapers. """
5101	renown	5101	0	Manually_gathered	immediacy of real-time chat with the productivity benefits of threaded
5103	renown	5103	0	Manually_gathered	if you test it with such configuration, please provide feedback!
5104	renown	5104	0	Manually_gathered	to run the tests first install the development dependencies via:
5110	renown	5110	0	Manually_gathered	this activity is liberating because it frees people from the oppression of selfish interests.
5113	renown	5113	0	Manually_gathered	"it confers on them a right of presence and a right to vote, prerogatives that are attested by cards, contributions, and receipts: the receipt for contributions on which the collector records the sums received""."""
5114	renown	5114	0	Manually_gathered	specifically, it uses unbiased variance to update the moving average, and use sqrt(max(var, eps)) instead of sqrt(var + eps).
5116	renown	5116	0	Manually_gathered	"judgment is the expression of the general will that may be manifested in the inner self of each person through the achievement of awareness (it is within the company that workers begin to become aware that they have common interests""); this may be manifested by a collective reflection or in the form of a mobilization around a cause, or it may use democratic instruments: voting, elections, the designation of representatives."""
5121	renown	5121	0	Manually_gathered	"when they face superiors, beings worthy of esteem are deferential, which does not however imply obsequiousness, opportunism, or flattery""."""
5122	renown	5122	0	Manually_gathered	these three terms themselves are in a relation of equivalence, because the bond of personal dependence that connects a less worthy person with a superior-always constructed in the image of the father, whose state of worth is highest because he is the incarnation of the tradition-can be conceived in more than one way: since the worthiest person is found at the point of origin, the bond can be read as a link either in the chain of generations or in a hierarchical chain.
5124	renown	5124	0	Manually_gathered	"conversely, a failure to observe the rules of good behavior can close doors, and the slightest blunder may have consequences at the level of the situation (a term that here designates a professional state precisely in that it depends on the position occupied in chains of personal dependence and on the javor of superiors)."""
5126	renown	5126	0	Manually_gathered	in a domestic world, in which beings can be qualified according to an extensive range of different states of worthiness, the less worthy are always present and designated as such because they are the very substance with which the worth of the more worthy that include them is constructed.
5128	renown	5128	0	Manually_gathered	the trust stores (mozilla, microsoft, etc.)
5129	renown	5129	0	Manually_gathered	"thus it is necessary"" to give ""children"" good habits from the start, for habits adopted early are never constraints and they quickly become natural behavior."""
5130	renown	5130	0	Manually_gathered	this is where upbringing shows its full value ...
5133	renown	5133	0	Manually_gathered	they exist in continuity (a property of the unworthy in the inspired world), and they possess all the qualities that manifest permanence, such as firmness, loyalty, punctuality.
5135	renown	5135	0	Manually_gathered	  advanced algorithm for calculating the strength of your habits.
5136	renown	5136	0	Manually_gathered	 respect and responsibility (relation of worth) authority, subordination, respectability, honor, shame.
5137	renown	5137	0	Manually_gathered	"it is the parents\' duty to educate proper etiquette and behavior in their children in a continuous, lasting, and thoroughgoing way, so that the children in turn will become well-brought-up adults: to be well brought up is to know how to conduct oneself correctly in all circumstances."""
5138	renown	5138	0	Manually_gathered	All Web Browsers retain certain information about our browsing habits.
5140	renown	5140	0	Manually_gathered	 others: vtsitor, surroundings (members of), neighbors, third party.
5142	renown	5142	0	Manually_gathered	in relation to the less worthy beings for whom he is responsible, the superior has the duty to share with them, according to their rank\'.
5144	renown	5144	0	Manually_gathered	this primacy is a source of authority.
5145	renown	5145	0	Manually_gathered	loop is a mobile app that helps you create and maintain good habits,
5146	renown	5146	0	Manually_gathered	these justifications relate to what boltanski and thevenot (1991) term the domestic order of worth in which the claim of a general value is warranted by personal tie or local attachment, so that personal character or proximity are considered the source or building blocks of universal goods.
5147	renown	5147	0	Manually_gathered	"in\r    case that the jurisdiction has no such laws, regulations, rules and\r    standards or its laws, regulations, rules and standards are\r    unenforceable, the individual or the legal entity are required to\r    comply with core international labor standards.\r\r    3. the individual or the legal entity shall not induce, suggest or force\r    its employee(s), whether full-time or part-time, or its independent\r    contractor(s), in any methods, to agree in oral or written form, to\r    directly or indirectly restrict, weaken or relinquish his or her\r    rights or remedies under such laws, regulations, rules and standards\r    relating to labor and employment as mentioned above, no matter whether\r    such written or oral agreements are enforceable under the laws of the\r    said jurisdiction, nor shall such individual or the legal entity\r    limit, in any methods, the rights of its employee(s) or independent\r    contractor(s) from reporting or complaining to the copyright holder or\r    relevant authorities monitoring the compliance of the license about\r    its violation(s) of the said license.\r\r    the licensed work is provided as is"", without warranty of any kind,\r    express or implied, including but not limited to the warranties of\r    merchantability, fitness for a particular purpose and noninfringement.\r    in no event shall the copyright holder be liable for any claim,\r    damages or other liability, whether in an action of contract, tort or\r    otherwise, arising from, out of or in any way connection with the\r    licensed work or the use or other dealings in the licensed work.\r'"""
5148	renown	5148	0	Manually_gathered	such problems surface in particular when time is introduced as a factor in market relations, which are atemporal by nature.
5149	renown	5149	0	Manually_gathered	these justifications consider the worth of things only in terms of price, and support a very short-term construction of time in which the market competition test is the basis for evaluation.
5151	renown	5151	0	Manually_gathered	* tron virtual machine (tvm) allow anyone to develop decentralized applications (dapps) for themselves or their communities with smart contracts thereby making decentralized crowdfunding and token issuance easier than ever.\r
5155	renown	5155	0	Manually_gathered	in this he displays the attitude of a person acting normally in the market world; in order to reach agreement on a transaction, such a person has to rely on the objectivity of the item and on its independence with respect to the various persons implicated in the transaction.
5156	renown	5156	0	Manually_gathered	it might be preferable to recognize that the freedom of free-market liberalism has meaning only insofar as it is an expression of choice for external goods, and that this externality is acquired only if one starts out with a detachment that presupposes seeing others the way one sees oneself.
5159	renown	5159	0	Manually_gathered	- any kind of act, activity or business that requires any kind of governmental authorization or license to legally occur or exist, without previously obtaining such authorization or license;
5161	renown	5161	0	Manually_gathered	buy it from amazon, it is not expensive ($72).
5162	renown	5162	0	Manually_gathered	methods and the market-dominant browser to execute JS ensures we can save even the most 
5163	renown	5163	0	Manually_gathered	these justifications consider the worth of things only in terms of price, and support a very short-term construction of time in which the market competition test is the basis for evaluation.
5164	renown	5164	0	Manually_gathered	when they are engaged, the beings of the market world are doing business.
5167	renown	5167	0	Manually_gathered	as for the market world, it is not animated exclusively by business relations between buyers and sellers.
5168	renown	5168	0	Manually_gathered	here, too, the adoption of this approach to the market world makes it possible to dispel ambiguities about freedom and liberalism.
5169	renown	5169	0	Manually_gathered	try out the sample application [on the android market][10].
5174	renown	5174	0	Manually_gathered	"in\r    case that the jurisdiction has no such laws, regulations, rules and\r    standards or its laws, regulations, rules and standards are\r    unenforceable, the individual or the legal entity are required to\r    comply with core international labor standards.\r\r    3. the individual or the legal entity shall not induce, suggest or force\r    its employee(s), whether full-time or part-time, or its independent\r    contractor(s), in any methods, to agree in oral or written form, to\r    directly or indirectly restrict, weaken or relinquish his or her\r    rights or remedies under such laws, regulations, rules and standards\r    relating to labor and employment as mentioned above, no matter whether\r    such written or oral agreements are enforceable under the laws of the\r    said jurisdiction, nor shall such individual or the legal entity\r    limit, in any methods, the rights of its employee(s) or independent\r    contractor(s) from reporting or complaining to the copyright holder or\r    relevant authorities monitoring the compliance of the license about\r    its violation(s) of the said license.\r\r    the licensed work is provided as is"", without warranty of any kind,\r    express or implied, including but not limited to the warranties of\r    merchantability, fitness for a particular purpose and noninfringement.\r    in no event shall the copyright holder be liable for any claim,\r    damages or other liability, whether in an action of contract, tort or\r    otherwise, arising from, out of or in any way connection with the\r    licensed work or the use or other dealings in the licensed work.\r'"""
5177	renown	5177	0	Manually_gathered	he is \'his own leader, leader in his relations with those above and those below, leader in his networks\' (serieyx, 1993).
5178	renown	5178	0	Manually_gathered	#### updating your project to use the new scripts
5180	renown	5180	0	Manually_gathered	informal networks were thus directed against hierarchy; the objective was to defend oneself against decisions that were resented as irrational or unjust.
5181	renown	5181	0	Manually_gathered	mindsdb\'s goal is to give developers easy access to the power of artificial neural networks for their projects.[!
5184	renown	5184	0	Manually_gathered	what matters is to develop activity that is to say, never to be short of a project, bereft of an idea, always to have something in mind, in the pipeline, with other people whom one meets out of a desire to do something.
5185	renown	5185	0	Manually_gathered	but it is as if we had to wait until the last third of the twentieth century for the activity of mediating, the art of making and using the most diverse and remote kinds of connection, to be autonomized - separated from the other forms of activity it had hitherto been bound up with - and identified and valued for itself.
5187	renown	5187	0	Manually_gathered	1g and above all, it can be evoked in institutional or social terms, when the beings between whom some transfer is established, and who are proximate in space and time, were hitherto separated by boundaries isolating institutions, disciplines, domains, or (in pierre bourdieu\'s terminology) fields from one another.
5193	renown	5193	0	Manually_gathered	this is one of the ways in which the projective city can win over forces hostile to capitalism: by proposing a grammar that transcends it, which they in turn will use to describe their own activity while remaining oblivious of the fact that capitalism, too, can slip into it.
5194	renown	5194	0	Manually_gathered	i could increase my physical activity, say start training for a mini-marathon, but that\'s not something i felt comfortable with.
5196	renown	5196	0	Manually_gathered	they may erode our freedom to act autonomously, but in return they provide some meaning in our lives and on the job.
5198	renown	5198	0	Manually_gathered	"while they are accused by mills and others of taking a preservationist"" or deep ecological stance that wilderness should be locked up and unused by any humans, many dam opponents making these ""pristine"" arguments are in fact fisherman, hunters, and rafters who enjoy ""using"" the ""untouched"" clavey."""
5202	renown	5202	0	Manually_gathered	ideas maker, curious and nature lover.
5203	renown	5203	0	Manually_gathered	"he contrasts wild bears with non-wild bears put in zoos, and compares this to the contrast between genuine humans and non-genuine humans who are forced by environmental restrictions to live in a reservation of humans like a reservation of indians""     in this way he uses cohabitation ironically as a defense of the project and at the same time denounces his opponent, who often identifies himself with the native indian ideal of living in harmony with the land. native ""indian"" attachments to sites makes an ideal of the intimate connections of native indians to their culturally significant sites."""
5204	renown	5204	0	Manually_gathered	"actions or entities are worthy, with regard to this green"" justification, when they support or reflect the principles of environmentalism or ""green-ness"", e.g."""
5210	renown	5210	0	Manually_gathered	in the clavey case, uniqueness arguments are perhaps the most prevalent environmental justifications offered by dam opponents.
5211	renown	5211	0	Manually_gathered	they promoted numerous mitigation measures such as wildlife road passages to allow for cohabitation.
5215	renown	5215	0	Manually_gathered	"petetin says, the indian culture is a culture shared by men and women who lived in harmony with nature all year around, without spoiling it, while using its richness, while loving it, while knowing it""."""
