	Unnamed: 0	convention	new	old	provenance	text
86		renown	0	1	Semantic Scholar	That is, past evidence would take some time to cause a future effect instead of an immediate response.
87		renown	0	1	Semantic Scholar	Although social interactions are likely to possess unique behavioral patterns, their significance for automated user recognition has been noted in the scientific community only recently.
88		renown	0	1	Semantic Scholar	In this paper we focus on a particular kind of crowd referred in sociology as spectator crowd , which consists a number of people that are “interested in watching something specific that they came to see” Berlonghi (1995).
89		renown	0	1	Semantic Scholar	This letter presents a viable framework that integrates control, estimation of unknown payload, safety management, and obstacle avoidance for cooperative transportation in unknown environments using multiple aerial manipulators.
90		renown	0	1	Semantic Scholar	In this paper, we employ systematically organized skeleton features enhanced with directional features, and utilize sparse-group lasso to automatically choose discriminative factors that help in dealing with interactive action recognition and real-time detection tasks.
91		renown	0	1	Semantic Scholar	The glove provides both active finger flexion and extension for hand assistance and rehabilitative training, through its embedded fabric-based actuators that are fabricated by heat press and ultrasonic welding of flexible thermoplastic polyurethane-coated fabrics.
92		renown	0	1	Semantic Scholar	Understanding 3D object structure from a single image is an important but challenging task in computer vision, mostly due to the lack of 3D object annotations to real images.
93		renown	0	1	Semantic Scholar	In order for learning to occur, non-local information must be communicated to the deep synapses through a communication channel, the deep learning channel.
94		renown	0	1	Semantic Scholar	Extensive evaluations with comparisons demonstrate that additional usage of imagery data as well as human heuristics can significantly boost system performance and that the proposed MiDRR net clearly outperforms the alternative methods.
95		renown	0	1	Semantic Scholar	We highlight the limitations of the two most commonly used metrics, the spike train correlation and success rate, and propose an alternative, which we refer to as CosMIC.
96		renown	0	1	Semantic Scholar	The MSRN fuses the features from different layers of TSLFN with different scales, in order to seek the local to global information on the foreground to refine the segmentation result at full resolution.
97		renown	0	1	Semantic Scholar	In this paper, we present several techniques that have been proposed to detect and resolve normative conflicts in multi-agent systems.
98		renown	0	1	Semantic Scholar	The vehicles of 29 drivers age 65 and older were instrumented with on-board diagnostic devices for four months to record their routes driven, and risky driving behavior events.
99		renown	0	1	Semantic Scholar	Recent developments of powerful Mixed-Integer Linear Programming (MILP) methods such as branch-and-cut provide an opportunity for a fresh perspective at new effective MILP formulation and resolution of the problem.
100		renown	0	1	Semantic Scholar	This paper studies the multivehicle task assignment problem where several dispersed vehicles need to visit a set of target locations in a time-invariant drift field while trying to minimize the total travel time.
101		renown	0	1	Semantic Scholar	Due to its design in continuous time, its usage is not limited to the uniform sampling restrictions of a host computer, as is usually the case in discrete time design.
102		renown	0	1	Semantic Scholar	As a side-effect of this work some (minor) issues in a prominent category theory textbook have been revealed.
103		renown	0	1	Semantic Scholar	Two sensorimotor control strategies are proposed for improving the accuracy and speed of the active exploration that weight the evidence from previous exploratory steps through either a weighted prior or weighted posterior.
104		renown	0	1	Semantic Scholar	Then, based on nonsmooth analysis theory, several algebraic criteria are established for the global stabilizability of IMRNNs under proposed feedback control, where the cases with both bounded and unbounded distributed delays are successfully addressed.
105		renown	0	1	Semantic Scholar	Based on this investigation, the method of designing a new actuator that can assign a self-stabilizing function to a robotic arm is introduced and a self-stabilizing manipulator is physically realized.
106		renown	0	1	Semantic Scholar	We test on both synthetic dataset and several real-world datasets in cross-language document retrieval and content-based image retrieval to demonstrate the effectiveness of the proposed algorithm.
107		renown	0	1	Semantic Scholar	To extend the application domain and to improve the formation control performance, it is extremely necessary to avoid the use of position and velocity measurements in the design of formation controllers.
108		renown	0	1	Semantic Scholar	By conducting extensive experiments and comparing with state-of-the-art, we demonstrated the superiority of the proposed method on set-based face recognition and object categorization tasks.
109		renown	0	1	Semantic Scholar	Emotional disorders and psychological flourishing are the result of complex interactions between positive and negative affects that depend on external events and the subject’s internal representations.
0		market	0	1	Semantic Scholar	Using the data collected in ICUs at Mayo Clinic, this letter studies the MDR process by introducing a continuous time Markov chain model to systematically analyze the workflow and provide guidelines for efficiency improvement.
1		market	0	1	Semantic Scholar	The presented extensive qualitative and quantitative evaluations reveal that the proposed 3DMM achieves state-of-the-art results, outperforming existing models by a large margin.
2		market	0	1	Semantic Scholar	In one-class classification problems, only the data for the target class is available, whereas the data for the non-target class may be completely absent.
3		market	0	1	Semantic Scholar	Geometrically, the nonparametric density estimator at each layer projects the input data space to a uniformly-distributed discrete feature space, where the similarity of two data points in the discrete feature space is measured by the number of the nearest centroids they share in common.
4		market	0	1	Semantic Scholar	On the basis of the neurophysiological strength-duration (amplitude-duration) curve of neuron activation (which relates the threshold amplitude of a rectangular current pulse of neuron activation to the pulse duration), as well as with the use of activation energy constraint (the threshold curve corresponds to the energy threshold of neuron activation by a rectangular current pulse), an energy model of neuron activation by a single current pulse has been constructed.
5		market	0	1	Semantic Scholar	In 2012, its estimated global incidence was 952,000 new cases with an estimated 723,000 deaths worldwide [1]-[3].
6		market	0	1	Semantic Scholar	The proposed software architecture enables on-the-fly, incremental, inverse-kinematics estimation at interactive rates, and it is tailored to modern computing architectures with efficient multicore central processing units (CPUs).
7		market	0	1	Semantic Scholar	The proposed pooling is designed to balance the advantages and disadvantages of max-pooling and average-pooling by using the degree of sparsity of activations and a control function to obtain an optimized representative feature value ranging from average value to maximum value of a pooling region.
8		market	0	1	Semantic Scholar	We show that the profit metric is significantly different from the influence metric in that it is no longer monotone.
9		market	0	1	Semantic Scholar	Existing works are mainly based on raw speed sensing data obtained from infrastructure sensors or probe vehicles, which, however, are limited by expensive cost of sensor deployment and maintenance.
10		market	0	1	Semantic Scholar	Due to the non-commutativity of quaternion multiplication resulting from Hamilton rules: ij=-ji=k, jk=-kj=i, ki=-ik=j, ijk=i2=j2=k2=-1, the QVNN is decomposed into four real-valued systems, which are studied separately.
11		market	0	1	Semantic Scholar	The efficiency of the method makes it suitable for applications where real-time localization is required and enables its usage on cheaper low-energy systems.
12		market	0	1	Semantic Scholar	We show that the profit metric is significantly different from the influence metric in that it is no longer monotone.
13		market	0	1	Semantic Scholar	A generic pattern based matching framework is proposed, which is compatible with the existing structure based techniques.
14		market	0	1	Semantic Scholar	As an example, we are the first to handle a web graph with 978.5 million nodes and 42.6 billion edges using less than 4.2 GB memory.
15		market	0	1	Semantic Scholar	The construction of the minimum-energy optimal control in the framework of the homotopy perturbation technique is novel and valid for a broad class of nonlinear conductance-based neuron models.
16		market	0	1	Semantic Scholar	Quantitative results obtained by processing synthetic data reveal a tracking position error of 25 ± 7 μm and orientation error of 1.7 ± 1.3 degrees.
17		market	0	1	Semantic Scholar	This paper presents a novel online non-convex `pnorm based Robust PCA (OLP-RPCA) approach, where 0 < p < 1.
18		market	0	1	Semantic Scholar	The recognition rate of the proposed Convolutional Neural Network reports an accuracy of 99.71% in the German Traffic Sign Recognition Benchmark, outperforming previous state-of-the-art methods and also being more efficient in terms of memory requirements.
19		market	0	1	Semantic Scholar	However, it has the following twoproblems which greatly limit its applications: (1) it cannot discover the intrinsic structure of data owing to the neglect of the local structure of data; (2) the obtained graph is not the optimal graph for clustering.
20		market	0	1	Semantic Scholar	Can we process it on commodity computers with limited memory?
21		market	0	1	Semantic Scholar	"The disturbance compensation system provides a reduction of <inline-formula><tex-math notation=""LaTeX"">${\text{40}}$</tex-math></inline-formula> <inline-formula><tex-math notation=""LaTeX"">$\%$</tex-math></inline-formula> to <inline-formula> <tex-math notation=""LaTeX"">$\boldsymbol {\text{50}}$</tex-math></inline-formula><inline-formula> <tex-math notation=""LaTeX"">$\%$</tex-math></inline-formula> in the disturbance caused by interacting LMA units."
22		market	0	1	Semantic Scholar	The performance test has already become a part of JIS B 8456-1:2017 (a Japanese product standard for WRLS) and is to be a part of ISO 18646-4.
23		market	0	1	Semantic Scholar	In this paper, a Markov chain model is introduced to study flexible manufacturing lines with setups.
24		market	0	1	Semantic Scholar	This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).
25		market	0	1	Semantic Scholar	"In this paper, we introduce a novel concept of the Reverse Locality-Sensitive Hashing (RLSH) family which is directly designed for <inline-formula> <tex-math notation=""LaTeX"">$c$</tex-math><alternatives><inline-graphic xlink:href=""huang-ieq4-2752156.gif""/> </alternatives></inline-formula>-AFN search."
26		market	1	1	Semantic Scholar	The buying processes of the business customers involve series of different marketing campaigns providing multifaceted information about the products or services.
27		market	0	1	Semantic Scholar	"In this paper, we provide a rigorous derivation of the covariance of the solution <inline-formula><tex-math notation=""LaTeX"">$\boldsymbol {X}$</tex-math></inline-formula>, when <inline-formula><tex-math notation=""LaTeX"">$\boldsymbol {A}$</tex-math></inline-formula> and <inline-formula> <tex-math notation=""LaTeX"">$\boldsymbol {B}$</tex-math></inline-formula> are randomly perturbed matrices."
28		market	0	1	Semantic Scholar	The QA framework is designed to minimize an overall risk, which trades off the loss and query costs.
29		market	0	1	Semantic Scholar	On the basis of the neurophysiological strength-duration (amplitude-duration) curve of neuron activation (which relates the threshold amplitude of a rectangular current pulse of neuron activation to the pulse duration), as well as with the use of activation energy constraint (the threshold curve corresponds to the energy threshold of neuron activation by a rectangular current pulse), an energy model of neuron activation by a single current pulse has been constructed.
30		market	0	1	Semantic Scholar	risk exposure.
31		market	0	1	Semantic Scholar	The QA framework is designed to minimize an overall risk, which trades off the loss and query costs.
32		market	0	1	Semantic Scholar	Moreover, through source domain selection, we can reduce their computational cost by about  $\text{50}\%$, making them more suitable for real-time applications.
33		market	0	1	Semantic Scholar	(3) To measure the benefits of the diversification algorithms which use automatically mined hierarchical intents, it is important to use hierarchical measures instead of existing measures.
34		market	1	1	Semantic Scholar	The model has been developed using an agent-based modeling approach which delivers results based on socio-demographic factors of a population and customers’ relative preferences of product attributes price, environmental friendliness and service-orientation.
35		market	0	1	Semantic Scholar	Compon.
36		market	0	1	Semantic Scholar	The low-profile soft glove worn by the user weighs below 50 g, providing cable-driven flexion and extension actuations independently for all five fingers without any rigid joint or linkage, and therefore does not require joint alignment or custom fitting.
37		market	0	1	Semantic Scholar	3, pp.
38		market	0	1	Semantic Scholar	The integrated system drives a three-tube concentric tube robot to reach a final tip position that is on average less than 2 mm from a given target.
39		market	0	1	Semantic Scholar	Then, adaptive online estimation for impedance parameters is employed to deal with the nonlinear and variable stiffness property of the limb model.
40		market	0	0	Semantic Scholar	Statistical comparisons are presented from simulation results and real robots experiments including navigation tasks are also provided.
41		market	0	0	Semantic Scholar	It is still largely unknown what exactly causes visual and inertial motion in a simulator to be perceived as incongruent.
42		market	0	0	Semantic Scholar	Choosing the optimum values for such parameters is therefore of paramount importance.
43		market	0	0	Semantic Scholar	The experiments show that the proposed approach is scalable across different payload between 0 and 150 kg, and is able to achieve a total cost of transport of 0.10, which is significantly lower than the previous locomotion robots and most of the biological systems in the similar scale, when actuated with the near-to natural frequency with the maximum payload.
44		market	0	0	Semantic Scholar	We learn the selection function entirely from the observed data and current expectation-maximization state via gaussian process regression.
45		market	0	0	Semantic Scholar	Using the proposed method and a baseline constant con-troller, comparative experiments have shown that the PT presents better performance in the initial stage of skill learning.
46		market	0	0	Semantic Scholar	The synthesized discrete plans are executed by the microrobots independently using local magnetic fields.
47		market	0	0	Semantic Scholar	These gestures are selected based on the performance and preference measure analysis.
48		market	0	0	Semantic Scholar	In addition, the user would like to ascend slopes easily and descend them safely.
49		market	0	0	Semantic Scholar	While this letter is related to the descriptor Kalman filter, it also represents a step toward batch optimization and allows the integration of further techniques, such as robust weighting for outlier rejection.
50		market	0	0	Semantic Scholar	With a large sensing area on its upper body, the humanoid classified 120 large objects with multiple weights and various textures while the objects slid between its sensitive hands, arms, and chest.
51		market	0	0	Semantic Scholar	With minor modification to the control policy, to rotate the sensor to maintain a relative orientation and move tangentially (tactile servoing), the method applies also to tactile exploration.
52		market	0	0	Semantic Scholar	While traditional approaches have focused on the performance of the image features extracted from computer vision techniques, the contextual information that can come with the images has not been taken into account.
53		market	0	0	Semantic Scholar	Considering this dependence from psychological viewpoints, we conjecture that humans perceive completed surfaces that are affected by prior-stimuli corresponding to the initial condition of depth.
54		market	0	0	Semantic Scholar	These models are defined by the energy function, with higher-order (higher than quadratic) interactions between the neurons.
55		market	0	0	Semantic Scholar	Performed simulations bolster the proposed approach.
56		market	0	0	Semantic Scholar	We categorize different approaches, analyze their strengths and weaknesses, review evaluation criteria and conclude future re-
57		market	0	0	Semantic Scholar	The hit rate for combined finger targets decreased to 29% ± 16% (ENV) and 53% ± 23% (ACT).
58		market	0	0	Semantic Scholar	We propose an alternative approach by using unsupervised learning as the basis to solve this problem.
59		market	0	0	Semantic Scholar	The key mechanism underlying this model is that context-dependent top-down inputs can modulate the effective connection strengths between neurons because of short-term synaptic depression.
60		market	0	0	Semantic Scholar	Toward achieving this goal, we have developed a spring-based continuum robot, namely a minimally invasive neurosurgical intracranial robot (MINIR-II) with novel tendon routing and tunable stiffness for use in a magnetic resonance imaging (MRI) environment.
61		market	0	0	Semantic Scholar	2017; Johnson-Roberson et al.
62		market	0	0	Semantic Scholar	This is basically different from SCNNs for which currents, voltages and power do not vanish at a steady state, and batteries are needed to keep in memory the processing result.
63		market	0	0	Semantic Scholar	Spherical parallel manipulators can be effectively used for the execution of pointing tasks provided that their functional redundancy is well exploited.
64		market	0	0	Semantic Scholar	First, we describe a video preprocessing step, to increase invariance against water reflections and water colours.
65		market	0	0	Semantic Scholar	The outstanding technical challenges are the realization of a propulsion mechanism suitable for micro/nanoscale fluids and of an energy supply mechanism that can function inside the human body.
66		market	0	0	Semantic Scholar	However, most existing methods utilize the entire user relationship network with no consideration to its huge size, sparsity, imbalance, and noise issues.
67		market	0	0	Semantic Scholar	We show that within these cortical current dipoles, time points of cortical activation can be identified as brief amplitude undulations and that sequences of these transients repeat with millisecond accuracy, hence making it possible to treat the timing of these transients as point processes.
68		market	0	0	Semantic Scholar	Quadrotors are well suited for executing fast maneuvers with high accelerations but they are still unable to follow a fast trajectory with centimeter accuracy without iteratively learning it beforehand.
69		market	0	0	Semantic Scholar	Moreover, the proposed method has excellent mechanisms for handling missing labels, dealing with large-scale datasets, as well as exploiting unlabeled data.
70		market	0	0	Semantic Scholar	Since the goal is to obtain these trajectories in a reasonably fast manner, we employ direct collocation based multisegmented trajectory optimization.
71		market	0	0	Semantic Scholar	Therefore, we made in-depth analysis for exploratory search processes, and found that there are a lot of search goal shift phenomena in exploratory search.
72		market	0	0	Semantic Scholar	In the end, a proof-of-concept demonstration of the cardiac catheter is performed in an explanted heart.
73		market	0	0	Semantic Scholar	Thus, as a general nonlinear distance family, the Bregman distance is a suitable distance function for learning to rank, due to its strong generalization ability for distance functions, and its nonlinearity for exploring the general patterns of data distributions.
74		market	0	0	Semantic Scholar	Dynamics of embryo motion was modeled and a linear quadratic regulator (LQR) controller was developed to aspirate each embryo with a minimum volume of excess medium.
75		market	0	0	Semantic Scholar	Our method is based on finding periodic cycles and transient trajectories of the robot path as it bounces within an environment filled with obstacles.
76		market	0	0	Semantic Scholar	However, in real human environments, robots frequently make unexpected observations due to unmapped static objects like chairs and tables, and dynamic objects like humans.
77		market	0	0	Semantic Scholar	However, in general, the candidate update on a source database is picked up aimlessly in advance, making the updated database to be very distant from the original one no matter whether it is the maximum one.
78		market	0	0	Semantic Scholar	Although some common mechanisms (e.g., a complaint-driven or manual checking) exist, they limit the response time to detect miscategorized apps and still open the challenge on categorization.
79		market	0	0	Semantic Scholar	To remedy this shortcoming, we then propose a signature-based search algorithm.
80		market	0	0	Semantic Scholar	179–186, Jan. 2017), was proposed to resolve this problem.
81		market	0	0	Semantic Scholar	A theoretical example shows reduced conservatism obtained by the conditions.
82		market	0	0	Semantic Scholar	To enhance the motion performance of all-terrain robots, an eccentric paddle mechanism (ePaddle) based on planet gear mechanism was designed.
83		market	0	0	Semantic Scholar	Recent advances in three-dimensional (3-D) printing are revolutionizing manufacturing, enabling the fabrication of structures with unprecedented complexity and functionality.
84		market	0	0	Semantic Scholar	Additionally, for suppressing the negative influence of data imbalance on the learning of model, we synthesize auxiliary training data for the classes with extremely few samples, and improve the robustness of our learning method accordingly.
85		market	0	0	Semantic Scholar	This motivated the question in this letter whether a different intervention could result in similar improvements in the gait as seen with the TPAD.
86		market	0	0	Semantic Scholar	It consists of multiple modules, which extend the capabilities of the conventional robot setup and fundamentally improve its usability and efficiency, since the user can easily set up, execute, and monitor the manufacturing tasks in a universal reference frame.
87		market	0	0	Semantic Scholar	The policy is trained on the real quadrotor, which requires collision-free exploration around the example path.
88		market	0	0	Semantic Scholar	Furthermore, modularized joints and a user-friendly software framework were emphasized as design concepts to facilitate research on the robot tasks.
89		market	0	0	Semantic Scholar	Considering the ratio of stiffness to inertia, the manipulator is expected to show a control performance that is comparable to those of conventional industrial manipulators.
90		market	0	0	Semantic Scholar	To our best knowledge, it is the first algorithm that achieves logarithmic complexity w.r.t.
91		market	0	0	Semantic Scholar	We propose a control-aware planner based on the paradigm of tight coupling between planning and control.
92		market	0	0	Semantic Scholar	Our results demonstrate that it reduces the problem of energy-efficient control of multiple compliant joints that move with high synchronicity to a low-dimensional task.
93		market	0	0	Semantic Scholar	For two-class classification problems of high-dimensional rate encoded binary patterns, the hardware achieves comparable performance as software implementation of the same with only about a 0.5% reduction in accuracy.
94		market	0	0	Semantic Scholar	Types in higher-order logic (HOL) are naturally interpreted as nonempty sets.
95		market	0	0	Semantic Scholar	Although several prototypes have been developed, there is still a lack of systematic ways to model and control these devices to get grasps exploiting their intrinsic features.
96		market	0	0	Semantic Scholar	2010), KITTI (Geiger et al.
97		market	0	0	Semantic Scholar	as programs), and relate them with the corresponding usual logical counterparts.
98		market	0	0	Semantic Scholar	However, the field is generally lacking effective methods by which the user can operate the device: such controls must be effective, intuitive, and robust to the wide range of possible impairment patterns.
99		market	0	0	Semantic Scholar	We classify the facial landmark detection algorithms into three major categories: holistic methods, Constrained Local Model (CLM) methods, and the regression-based methods.
100		market	0	1	Semantic Scholar	The method is experimentally assessed on new datasets of both synthetic and real point clouds, and is additionally compared to two recent works on object replacement on data from the corresponding papers.
101		market	0	1	Semantic Scholar	This tripartite LQB graph is more reliable than any monopartite or bipartite graph in contextual location, query, and Web content recommendations.
102		market	0	1	Semantic Scholar	Therefore, the amount of discriminability provided by the cardiac dynamics is larger than the original signals.
103		market	0	1	Semantic Scholar	Compared with existing relevant results, the proposed results of this paper are more general and less conservative.
104		market	0	1	Semantic Scholar	Experimental results show that our model can generate better personalized responses for different users.
105		market	0	1	Semantic Scholar	The results show that under future RCP8.5 climate conditions the total statewide NEP increases by 0.87 TgC per decade until 2050 without any land use changes.
106		market	0	1	Semantic Scholar	We call these questionable extractions Drifting Points (DPs).
107		market	0	1	Semantic Scholar	Finally, we simulate a factory with 20 machines to conduct integrated tests.
108		market	0	1	Semantic Scholar	In our study, we first estimate the joint torque of a patient from measured EMG signals and then derive the deficient joint torque to generate the target movements by considering the patient's estimated joint torque with an MPC method.
109		market	0	1	Semantic Scholar	The mean absolute percentage gap between the estimated standard time and the actual operation time varies from 1.07% to 7.17%.
110		market	0	1	Semantic Scholar	Based on this, we present an implementation of a motion planner for our quadruped robot HyQ that provides online  Center of Mass trajectories that are guaranteed to be statically stable and actuation-consistent.
111		market	0	1	Semantic Scholar	To achieve the purposes of easy-to-use and distraction-free driving, a Bluetooth low-energy module is embedded in this BMI system and used to communicate with a fully wearable consumer device, a smartwatch, which coordinates the work of drowsiness monitoring and brain stimulation with its embedded closed-loop algorithm.
112		market	0	1	Semantic Scholar	Actuation is based on the law of momentum conservation, that is, the proposed device induces an impact on human joint dynamics.
113		market	0	1	Semantic Scholar	However, one of its major drawbacks is to be restricted to disjoint unions of theories.
114		market	0	1	Semantic Scholar	The position of these feature points on the real robot is measured using a vision system and is compared with the equivalent feature points in the finite element model.
115		market	0	1	Semantic Scholar	The quality of the ultrasound signal across the field of view is represented by a confidence map that is computed online from the B-mode frames, following a model of sound propagation.
116		market	0	1	Semantic Scholar	Our implementation uses messages of fixed size and robots of constant memory, and is a practical solution for large populations of low-cost robots.
117		market	0	1	Semantic Scholar	The partial AUC, on the other hand, does not admit such a simple decomposable structure, making it more challenging to design and optimize (tight) convex surrogates for this measure.
118		market	0	1	Semantic Scholar	The distance information is considered as a cost factor during the roadmap search and it is considered in a postprocessing step that is used for trajectory smoothing.
119		market	0	1	Semantic Scholar	The distance information is considered as a cost factor during the roadmap search and it is considered in a postprocessing step that is used for trajectory smoothing.
120		market	0	1	Semantic Scholar	The potential efficacy of virtual medications is determined by a wellness metric (WM) that we have developed.
121		market	0	1	Semantic Scholar	We apply several methods to build low-risk models and show that in our application, a Kalman filter that includes multiple carefully chosen observation equations per neural unit is 67% more efficient than a standard Kalman filter, but with the drawback that finding such a model is computationally very costly.
122		market	0	1	Semantic Scholar	Therefore, the amount of discriminability provided by the cardiac dynamics is larger than the original signals.
123		market	0	1	Semantic Scholar	Our approach reduces false alarms by considering the possibility of a crash with adjacent vehicles by applying trajectory prediction when the target vehicle attempts to change a lane, and it reflects the result of lane-change detection.
124		market	0	1	Semantic Scholar	To achieve the purposes of easy-to-use and distraction-free driving, a Bluetooth low-energy module is embedded in this BMI system and used to communicate with a fully wearable consumer device, a smartwatch, which coordinates the work of drowsiness monitoring and brain stimulation with its embedded closed-loop algorithm.
125		market	0	1	Semantic Scholar	The high probability of hardware failures prevents many advanced robots (e.g., legged robots) from being confidently deployed in real-world situations (e.g., post-disaster rescue).
126		market	0	1	Semantic Scholar	In that case, the motion of objects is another helpful cue for tracking and discriminating multiple objects.
127		market	0	1	Semantic Scholar	Mapping between the SLIP model and the robot is conducted so that the running of the SLIP model can be transformed into the robot's pronking and trotting behaviors.
128		market	0	1	Semantic Scholar	(2014), whereas those at the high fully connected layers are close to or lower than 100.
129		market	0	1	Semantic Scholar	To achieve the purposes of easy-to-use and distraction-free driving, a Bluetooth low-energy module is embedded in this BMI system and used to communicate with a fully wearable consumer device, a smartwatch, which coordinates the work of drowsiness monitoring and brain stimulation with its embedded closed-loop algorithm.
130		market	0	1	Semantic Scholar	This paper is concerned with how to demonstrate that a user interface software design is compliant with use-related safety requirements.
131		market	0	1	Semantic Scholar	We review 34 distributed graph processing systems with respect to the graph processing models they implement and we survey applications that appear in recent distributed graph systems papers.
132		market	0	1	Semantic Scholar	Recently it has been shown that an accumulation-release process like sandpile dynamics can generate SOC and SOs simultaneously.
133		market	0	1	Semantic Scholar	The proposed robot comprises a soft mantle structure with multiple built-in soft actuators, which could deform to provide steering and maneuverability for underwater locomotion.
134		market	0	1	Semantic Scholar	Individuals with lower limb amputation have a high fall risk, which could be partially due to a lack of stabilizing control in conventional prostheses.
135		market	0	1	Semantic Scholar	This paper presents a user study involving wayfinding tasks in a large and complex building, comparing a mobile 3-D map with first-person perspective, a mobile 3-D map with third-person perspective, and a traditional mobile 2-D map.
136		market	0	1	Semantic Scholar	This paper is concerned with how to demonstrate that a user interface software design is compliant with use-related safety requirements.
137		market	0	1	Semantic Scholar	Therefore, the amount of discriminability provided by the cardiac dynamics is larger than the original signals.
138		market	0	1	Semantic Scholar	A key advantage of the proposed norms is that they are convex and can be used to find a globally optimal solution, whereas existing methods for coupled learning are nonconvex.
139		market	0	1	Semantic Scholar	Several fully convolutional neural networks (FCNs) are then trained to carry out road detection, either by using data from a single sensor, or by using three fusion strategies: early, late, and the newly proposed cross fusion.
140		market	0	1	Semantic Scholar	We apply several methods to build low-risk models and show that in our application, a Kalman filter that includes multiple carefully chosen observation equations per neural unit is 67% more efficient than a standard Kalman filter, but with the drawback that finding such a model is computationally very costly.
141		market	0	1	Semantic Scholar	Experimental results on real benchmark datasets and real world uncertain datasets show that the proposed model outperforms the state-of-the-art uncertain data clustering and classification algorithms in effectiveness and performs competitively in efficiency.
142		market	0	1	Semantic Scholar	The design requirements in terms of maximum pressure and flow rate were optimized based on wearable robotic applications.
143		market	0	1	Semantic Scholar	Moreover, efficient online learning ethods could be required to cope with data acquired over time.
144		market	0	1	Semantic Scholar	In this paper, we showed how this phenomenon occurs by analyzing the asymptotic property of the perceptron learning using a method in systems science, that is, calculating the eigenvalues of the system matrix and the corresponding eigenvectors.
145		market	0	1	Semantic Scholar	and regularization (e.g., ℓ2 norm, sparsity inducing penalties, etc.)
146		market	0	1	Semantic Scholar	This paper presents a user study involving wayfinding tasks in a large and complex building, comparing a mobile 3-D map with first-person perspective, a mobile 3-D map with third-person perspective, and a traditional mobile 2-D map.
147		market	0	1	Semantic Scholar	"Under the popularly adopted linear threshold model and independent cascade model, we consider two essential versions of the problem: finding the nodes whose influences passing a user specified threshold and finding the top-<inline-formula><tex-math notation=""LaTeX"">$k$</tex-math><alternatives> <inline-graphic xlink:href=""yang-ieq1-2734667.gif""/></alternatives></inline-formula> most influential nodes."
148		market	0	1	Semantic Scholar	The ACs are capable of undergoing ∼25% strain and groups of cells are connected via passively compliant nodes to produce articulated mesh networks.
149		market	0	1	Semantic Scholar	Spiking network was equipped with spike-based unsupervised weight optimization based on the dynamical behavior of the excitatory (AMPA) and inhibitory (GABA) synapses using Spike Timing Dependent Plasticity (STDP) on the MNIST benchmark and we specified how the generated LFP by the network contained information about input patterns.
150		market	0	1	Semantic Scholar	Posterior likelihood estimates of the measurement model help the system actively seek out regions where the binary sensor is most likely to return informative measurements.
151		market	0	1	Semantic Scholar	This paper addresses a remaining gap between today's academic catching robots and their future in industrial applications: reliable task execution.
152		market	0	1	Semantic Scholar	"Formally, given a value <inline-formula><tex-math notation=""LaTeX"">$x>1$</tex-math><alternatives> <inline-graphic xlink:href=""cheema-ieq9-2766065.gif""/></alternatives></inline-formula>, an RANN query <inline-formula> <tex-math notation=""LaTeX"">$q$</tex-math><alternatives><inline-graphic xlink:href=""cheema-ieq10-2766065.gif""/> </alternatives></inline-formula> returns every user <inline-formula><tex-math notation=""LaTeX"">$u$</tex-math> <alternatives><inline-graphic xlink:href=""cheema-ieq11-2766065.gif""/></alternatives></inline-formula> for which <inline-formula><tex-math notation=""LaTeX"">$dist(u,q) \leq x\times NNDist(u)$</tex-math><alternatives> <inline-graphic xlink:href=""cheema-ieq12-2766065.gif""/></alternatives></inline-formula> where <inline-formula> <tex-math notation=""LaTeX"">$NNDist(u)$</tex-math><alternatives><inline-graphic xlink:href=""cheema-ieq13-2766065.gif""/> </alternatives></inline-formula> denotes the distance between a user <inline-formula><tex-math notation=""LaTeX"">$u$ </tex-math><alternatives><inline-graphic xlink:href=""cheema-ieq14-2766065.gif""/></alternatives></inline-formula> and its nearest facility, i.e., <inline-formula><tex-math notation=""LaTeX"">$q$</tex-math><alternatives> <inline-graphic xlink:href=""cheema-ieq15-2766065.gif""/></alternatives></inline-formula> is an approximate nearest neighbor of <inline-formula><tex-math notation=""LaTeX"">$u$</tex-math><alternatives> <inline-graphic xlink:href=""cheema-ieq16-2766065.gif""/></alternatives></inline-formula>."
153		market	0	1	Semantic Scholar	Partial preferences may be helpful to represent those situations where, due to lack of information or vacillating desires, the decision maker would like to maintain different options “alive” and defer the final decision.
154		market	0	1	Semantic Scholar	Passivity of the overall system is guaranteed by using energy tanks passivity-based control.
155		market	0	1	Semantic Scholar	The <sc>NetTide</sc> for link growth is the first one of its kind, accurately fitting real data, and capturing densification phenomenon.
156		market	0	1	Semantic Scholar	This paper should invert this idea.
157		market	0	1	Semantic Scholar	FairPlay also helped the discovery of more than 1,000 reviews, reported for 193 apps, that reveal a new type of “coercive” review campaign: users are harassed into writing positive reviews, and install and review other apps.
158		market	0	1	Semantic Scholar	And (3) data analysis: in practical data it reveals the community structure in the input, hidden, and output layers, which serves as a clue for discovering knowledge from a trained neural network.
159		market	0	1	Semantic Scholar	Moreover, efficient online learning ethods could be required to cope with data acquired over time.
160		market	0	1	Semantic Scholar	In the case of nonholonomic systems, such as mobile robots, each robot’s pose then is regulated to the known consensus pose by a novel smooth and continuous control law.
161		market	0	1	Semantic Scholar	Experimental results show that our model can generate better personalized responses for different users.
